[7l------memory-usage----- ----total-cpu-usage---- -dsk/total-
 used  buff  cach  free|usr sys idl wai hiq siq| read  writ
3960M 35.2M 3133M 8834M| 71   2  26   0   0   1|   0     0 
3956M 35.2M 3133M 8838M| 59   1  40   0   0   1|4096B    0 
3956M 35.2M 3133M 8838M| 50   0  50   0   0   0|   0     0 
3958M 35.2M 3207M 8762M| 58   2  40   0   0   0|   0    80k
3250M 35.2M 3334M 9344M| 38   4  57   0   0   1|4096B   17M
3434M 35.2M 3372M 9121M| 57   3  39   0   0   1|4096B   12M
3403M 35.2M 3334M 9190M| 82   4  14   0   0   0|8192B 5420k
3799M 35.2M 3330M 8799M| 82   6  12   0   0   1|4096B  101M
3868M 35.2M 3362M 8697M| 77   1  22   0   0   1|   0    13M
3963M 35.3M 3394M 8571M| 61   3  31   4   0   1| 344k  197M
3963M 35.3M 3410M 8555M| 35   1  60   3   0   1|4096B  182M
3723M 35.3M 3440M 8765M| 28   1  70   0   0   1|   0  2320k
3804M 35.3M 3500M 8623M| 41   3  56   0   0   0|   0  7572k
3621M 35.3M 3624M 8683M| 63   4  32   0   0   0|   0    16M
3793M 35.3M 3667M 8468M| 92   4   4   0   0   0|1284k   51M
3871M 35.3M 3701M 8356M| 94   4   2   0   0   0|4096B  172k
3898M 35.3M 3743M 8286M| 92   3   5   0   0   0|   0    96k
3977M 35.3M 3803M 8148M| 85   3  11   0   0   1|4096B   38M
3985M 35.3M 3844M 8098M| 90   3   7   0   0   0|   0    23M
3892M 35.3M 3803M 8232M| 83   3  12   0   0   1|4096B   24k
3858M 35.3M 3697M 8373M| 86   3  10   0   0   1|  12k  135M
3473M 35.3M 3588M 8866M| 84   5  11   0   0   0|   0   200k
3653M 35.3M 3586M 8688M| 92   4   4   0   0   0|   0    14M
3717M 35.4M 3434M 8777M| 92   4   4   0   0   0|   0    13M
3169M 35.4M 3286M 9472M| 80   8  12   0   0   0| 376k   69M
3312M 35.4M 3353M 9262M| 92   4   4   0   0   0|  60k   47M
3426M 35.4M 3389M 9112M| 95   3   2   0   0   0|   0    62M
3640M 35.4M 3402M 8885M| 92   4   4   0   0   0|4096B   26M
3662M 35.4M 3490M 8776M| 88   3   8   0   0   0|   0   101M
3521M 35.4M 3475M 8931M| 74   3  22   0   0   1|   0    80k
3364M 35.4M 3477M 9087M| 96   3   1   0   0   0|8192B   72k
3510M 35.4M 3483M 8934M| 92   3   4   0   0   0|   0   252k
3565M 35.4M 3492M 8870M| 93   2   4   0   0   0|   0     0 
3505M 35.4M 3453M 8969M| 85   4  10   0   0   1|   0    28M
2921M 35.4M 3269M 9738M| 69   5  25   0   0   1|   0   160k
3029M 35.4M 3298M 9600M| 84   3  13   0   0   0|   0    16k
3115M 35.5M 3303M 9510M| 87   3   9   0   0   0|   0    37M
3176M 35.5M 3327M 9424M| 67   3  29   0   0   2|4096B   16k
2997M 35.5M 3343M 9587M| 81   3  15   0   0   1|   0   468k
2995M 35.5M 3281M 9652M| 42   1  55   0   0   2|   0  8192B
2614M 35.5M 3254M 9.82G| 23   2  73   0   0   2|   0    88k
2465M 35.5M 3210M 10.0G| 11   1  87   1   0   0|   0   636k
2461M 35.5M 3210M 10.0G|  0   0  99   0   0   0|   0  8192B
2457M 35.5M 3211M 10.0G|  2   0  97   1   0   0|  36k  356k
2457M 35.5M 3211M 10.0G|  0   0 100   0   0   0|   0     0 
2457M 35.5M 3211M 10.0G|  0   0  99   0   0   0|   0     0 
2457M 35.5M 3211M 10.0G|  0   0 100   0   0   0|   0   720k
2433M 35.5M 1729M 11.5G|  0   4  96   0   0   0|   0   128k
2112M 35.5M 1729M 11.8G|  0   1  99   0   0   0|   0   176k
2158M 35.5M  613M 12.8G| 14   4  82   0   0   0|4096B    0 
2236M 35.5M  613M 12.8G| 30   1  69   0   0   0|   0     0 
2327M 35.5M  613M 12.7G| 34   1  64   0   0   0|   0    28k
2377M 35.5M  614M 12.6G| 45   1  54   0   0   0|   0   376k
2386M 35.5M  614M 12.6G|  1   1  98   0   0   0|4096B  328k
2439M 35.6M  614M 12.6G| 11   2  87   1   0   0|   0   137M
2786M 35.6M  614M 12.2G| 88   4   8   0   0   0|   0     0 
3005M 35.6M  614M 12.0G| 93   5   3   0   0   0|   0    76k
3173M 35.6M  615M 11.9G| 96   3   1   0   0   0|   0     0 
3819M 35.6M  615M 11.2G| 92   6   2   0   0   0|   0   176k
3611M 36.0M  637M 11.4G| 86   3  10   0   0   0|1156k  324k
3341M 38.9M  693M 11.6G| 88   5   7   1   0   0|  59M  388k
3444M 39.0M  708M 11.5G| 95   4   0   0   0   0| 644k 4316k
3539M 39.0M  716M 11.4G| 94   3   3   0   0   0|  28k    0 
3787M 39.0M  716M 11.2G| 94   2   4   0   0   0|4096B  112k
3449M 39.0M  730M 11.5G| 81   4  15   0   0   0|   0   804k
3380M 39.0M  737M 11.5G| 87   4   9   0   0   0|   0    32k
3500M 39.0M  740M 11.4G| 93   2   5   0   0   0|   0   228k
3723M 41.3M  819M 11.1G| 92   5   3   0   0   0|6552k    0 
3774M 41.6M  894M 11.0G| 95   4   1   0   0   0|  13M    0 
3435M 41.6M  904M 11.3G| 78   5  16   0   0   1| 720k 1688k
3279M 44.6M  917M 11.4G| 95   4   1   0   0   0|  11M 6288k
3449M 44.6M 1023M 11.2G| 94   4   2   0   0   0| 107M  188k
3567M 44.6M 1135M 11.0G| 96   2   1   0   0   0|  83M    0 
3723M 44.8M 1109M 10.8G| 92   3   4   0   0   0|2280k  100M
3547M 45.4M 1024M 11.1G| 83   3  12   0   0   1|1980k   92k
3436M 45.4M 1054M 11.2G| 87   3  10   0   0   0|   0   520k
3500M 45.4M 1230M 10.9G| 87   5   7   0   0   0| 368k 4096B
3551M 45.4M 1243M 10.9G| 75   1  23   0   0   1|   0  7292k
3656M 45.4M 1267M 10.7G| 72   2  26   0   0   1|   0     0 
3435M 45.4M 1291M 10.9G| 58   2  39   0   0   1|   0    36k
3523M 45.4M 1314M 10.8G| 65   2  33   0   0   0|   0   288k
3559M 45.4M 1337M 10.8G| 60   2  38   0   0   0|   0  7264k
3423M 45.4M 1262M 11.0G| 39   2  58   0   0   1|4096B   11M
3419M 45.4M 1280M 11.0G| 52   2  45   0   0   1|4096B   22M
3558M 45.4M 1319M 10.8G| 54   2  44   0   0   1|   0     0 
3565M 45.4M 1342M 10.8G| 45   1  51   0   0   2|   0   204k
3339M 45.4M 1342M 11.0G| 38   1  60   0   0   1|   0    36k
3428M 45.4M 1342M 10.9G| 65   2  33   0   0   0|   0   344k
3566M 45.4M 1342M 10.8G| 54   2  44   0   0   1|   0    72k
3581M 45.4M 1349M 10.7G| 44   1  54   0   0   1|   0     0 
3434M 45.4M 1349M 10.9G| 53   2  44   0   0   1|   0   264k
3607M 45.4M 1381M 10.7G| 58   2  39   0   0   1|4096B    0 
3620M 45.4M 1414M 10.6G| 45   2  52   0   0   1|8192B   26M
3468M 45.4M 1435M 10.8G| 55   3  42   0   0   1|   0    36k
3605M 45.5M 1435M 10.6G| 61   2  37   0   0   1|   0    40k
3644M 45.5M 1442M 10.6G| 60   1  37   0   0   1|   0   236k
3498M 45.5M 1442M 10.7G| 56   2  41   0   0   0|   0    36k
3535M 45.5M 1442M 10.7G| 50   2  48   0   0   1|   0   105M
3535M 45.5M 1447M 10.7G| 25   0  74   0   0   0|   0     0 
3559M 45.5M 1481M 10.6G| 28   2  70   0   0   0|   0     0 
3559M 45.5M 1499M 10.6G| 27   1  72   0   0   0|   0   264k
3558M 45.5M 1520M 10.6G| 26   1  73   0   0   1|4096B    0 
3558M 45.5M 1520M 10.6G| 27   1  72   0   0   1|   0    27M
3558M 45.5M 1520M 10.6G| 28   0  72   0   0   0|   0     0 
3558M 45.5M 1520M 10.6G| 26   0  74   0   0   0|  36k    0 
3559M 45.5M 1555M 10.6G| 28   1  71   0   0   0|   0   680k
3560M 45.5M 1577M 10.5G| 28   0  71   0   0   0|   0     0 
3562M 45.5M 1636M 10.5G| 30   2  67   1   0   0|  60k   79M
3564M 45.5M 1683M 10.4G| 27   1  72   0   0   0|   0   108M
3565M 45.5M 1727M 10.4G| 28   1  70   0   0   0|   0     0 
3593M 45.5M 1773M 10.3G| 43   2  55   0   0   0|2088k  188k
3594M 45.5M 1817M 10.3G| 26   2  72   0   0   0|   0     0 
3594M 45.5M 1863M 10.2G| 26   1  72   0   0   0|   0     0 
3595M 45.5M 1909M 10.2G| 26   1  72   1   0   0|8192B   63M
3585M 45.5M 1954M 10.1G| 27   2  71   0   0   0|   0     0 
3585M 45.5M 1999M 10.1G| 26   1  73   0   0   0|   0   124k
3422M 45.5M 1825M 10.4G| 22   4  73   0   0   1|4096B   89M
3560M 45.5M 1848M 10.3G| 43   3  54   0   0   0|   0     0 
3402M 45.5M 1688M 10.6G| 56   4  39   0   0   1|   0   112M
3500M 45.6M 1811M 10.4G| 93   3   4   0   0   0|4096B   27M
3542M 45.6M 1861M 10.3G| 96   3   1   0   0   0|   0    30M
3579M 45.6M 1912M 10.2G| 95   3   3   0   0   0|   0    96k
3594M 45.6M 1962M 10.1G| 91   4   4   0   0   0| 440k   25M
3592M 45.6M 2037M 10.0G| 88   2   9   0   0   1|   0    14M
3600M 45.6M 2096M 9.98G| 90   4   6   0   0   0|   0    16k
3601M 45.6M 2161M 9.92G| 87   3  10   0   0   1|   0    54M
3606M 45.6M 2229M 9.85G| 80   3  16   1   0   1|8192B  263M
3611M 45.6M 2296M 9.78G| 81   3  15   0   0   0|   0     0 
3456M 45.6M 2316M 9.91G| 71   4  22   2   0   1|   0   176M
3546M 45.6M 2372M 10000M| 87   3  10   0   0   0|   0    46M
3608M 45.6M 2426M 9883M| 91   4   5   0   0   0|   0   240k
3654M 45.6M 2419M 9844M| 91   4   4   0   0   1|  56k  528M
3133M 45.6M 2358M 10.2G| 59   4  36   0   0   1|  12k   72k
3274M 45.6M 2387M 10.0G| 91   4   4   0   0   0|   0    32M
3171M 45.6M 2348M 10.2G| 92   4   4   0   0   0|4096B  116M
3289M 45.6M 2369M 10.0G| 92   4   5   0   0   0|   0   372k
3403M 45.7M 2356M 9.92G| 89   4   7   0   0   0|   0   120k
3449M 45.7M 2422M 9.81G| 94   2   3   0   0   0|   0    16k
3245M 45.7M 2375M 10.1G| 89   4   7   0   0   0|   0    32k
3315M 45.7M 2430M 9.93G| 91   4   5   0   0   1|4096B   16k
3361M 45.7M 2471M 9.85G| 94   4   2   0   0   1|   0   244k
3394M 45.7M 2482M 9.81G| 89   4   6   0   0   1|   0   104k
3331M 45.7M 2516M 9.83G| 87   3   9   0   0   0|   0    48k
3230M 45.7M 2558M 9.89G| 87   3   9   0   0   1|4096B   48k
3319M 45.7M 2588M 9.78G| 90   4   5   0   0   1|   0     0 
3365M 45.7M 2614M 9938M| 87   4   8   0   0   1|   0   256k
3246M 45.7M 2668M 9.77G| 85   4  11   0   0   1|  16k  691M
3317M 45.7M 2686M 9914M| 90   3   7   0   0   0|   0    32k
3085M 45.7M 2695M 9.90G| 86   4  10   0   0   1|   0    88k
3184M 45.7M 2724M 9.77G| 81   4  14   0   0   1|   0   122M
3262M 45.7M 2717M 9938M| 85   3  11   0   0   1|8192B  376k
3048M 45.8M 2755M 9.88G| 76   3  20   0   0   1|   0   208k
3138M 45.8M 2794M 9986M| 85   4  10   1   0   0|  24k  741M
3042M 45.8M 2802M 9.84G| 74   3  22   0   0   1|   0    16k
2769M 45.8M 2777M 10.1G| 47   3  47   0   0   2|  16M   48k
2770M 45.8M 2796M 10.1G| 29   1  69   0   0   1|   0   216k
2476M 45.8M 2758M 10.4G| 11   3  84   1   0   1|   0   528k
2472M 45.8M 2758M 10.4G|  0   0  99   0   0   0|   0  8192B
2471M 45.8M 2758M 10.4G|  2   0  97   0   0   0|4096B  160k
2471M 45.8M 2758M 10.4G|  0   0  99   0   0   0|   0  8192B
2471M 45.8M 2758M 10.4G|  0   0  99   0   0   0|   0   124k
2470M 45.8M 2757M 10.4G|  0   0  99   0   0   0|   0     0 
2470M 45.8M 2757M 10.4G|  0   1  99   0   0   0|   0   152k
2161M 45.8M 2757M 10.7G|  0   1  99   0   0   0|   0     0 
2249M 45.8M 2289M 11.1G| 23   3  74   0   0   0|   0     0 
2302M 45.8M 2289M 11.1G| 28   1  71   0   0   0|   0     0 
2404M 45.8M 2289M 11.0G| 35   2  63   0   0   0|   0   296k
2443M 45.8M 2289M 10.9G| 35   1  63   0   0   0|   0    40k
2452M 45.8M 2289M 10.9G|  1   0  98   0   0   0|   0     0 
2577M 45.8M 2289M 10.8G| 25   3  72   0   0   0|   0     0 
2917M 45.9M 2290M 10.5G| 92   5   3   0   0   0|   0    88k
3120M 45.9M 2290M 10.3G| 95   3   2   0   0   0|   0   308k
3268M 45.9M 2290M 10.1G| 95   3   2   0   0   0|4096B    0 
3907M 45.9M 2290M 9720M| 88   6   5   0   0   1|   0     0 
3911M 45.9M 2290M 9716M| 88   2   9   0   0   1|   0     0 
3912M 45.9M 2290M 9715M| 80   2  17   0   0   2|   0     0 
3913M 45.9M 2290M 9714M| 98   2   0   0   0   0|   0   128k
3914M 45.9M 2290M 9713M| 84   1  14   0   0   0|8192B  144M
3913M 45.9M 2290M 9713M| 77   1  22   0   0   0|4096B 7544k
3911M 45.9M 2305M 9701M| 81   1  17   0   0   0|   0    88k
3920M 45.9M 2587M 9410M| 80   5  14   0   0   1|   0    67M
3923M 45.9M 2613M 9382M| 80   2  17   0   0   2|   0   228k
3925M 45.9M 2639M 9354M| 93   2   4   0   0   1|   0     0 
3925M 45.9M 2676M 9316M| 86   2  12   0   0   1|8192B  263M
3912M 45.9M 2630M 9375M| 72   2  26   0   0   1|   0    16k
3713M 45.9M 2665M 9539M| 73   2  21   3   0   1|4096B  143M
3790M 45.9M 2870M 9257M| 86   4   9   0   0   0|   0    65M
3833M 45.9M 3027M 9057M| 91   4   5   0   0   0|   0     0 
3944M 45.9M 3210M 8763M| 84   5  11   0   0   1|   0   944k
3950M 45.9M 3406M 8561M| 77   6  16   0   0   1|   0     0 
3283M 45.9M 3023M 9611M| 58   7  34   0   0   1|   0    43M
3259M 45.9M 3057M 9601M| 91   4   5   0   0   0|   0    29M
3176M 46.0M 2936M 9805M| 91   5   4   0   0   0|   0     0 
3608M 46.0M 2936M 9372M| 93   5   3   0   0   0|   0   824k
3775M 46.0M 2950M 9192M| 93   3   3   0   0   0|   0     0 
3831M 46.0M 2988M 9098M| 90   4   6   0   0   0|   0    11M
3921M 46.0M 3006M 8990M| 96   2   2   0   0   1|   0    73M
3925M 46.0M 3077M 8915M| 97   2   1   0   0   0|   0     0 
3928M 46.0M 3154M 8835M| 79   2  18   0   0   1|   0   248k
3719M 46.0M 3098M 9100M| 65   2  32   0   0   0|   0    10M
3793M 46.0M 3219M 8905M| 78   4  18   0   0   0|4096B    0 
3911M 46.0M 3310M 8696M| 82   4  14   0   0   0|   0    39M
3918M 46.0M 3409M 8590M| 64   2  34   0   0   1|   0    23M
3926M 46.0M 3572M 8419M| 55   4  39   0   0   1|   0     0 
3264M 46.0M 3448M 9205M| 47   6  46   0   0   1|   0    37M
3295M 46.0M 3435M 9187M| 85   4  11   0   0   0|  12k   20M
3477M 46.0M 3464M 8976M| 90   4   6   0   0   0|   0  6204k
3837M 46.0M 3464M 8616M| 81   5  14   0   0   0|   0     0 
3955M 46.0M 3464M 8498M| 68   3  27   0   0   1|   0     0 
3953M 46.0M 3464M 8500M| 64   1  34   0   0   1|   0     0 
3959M 46.0M 3464M 8494M| 60   0  38   0   0   1|   0    40k
3957M 46.1M 3464M 8496M| 50   1  49   0   0   0|   0   100k
3962M 46.1M 3556M 8399M| 53   2  44   0   0   0|   0  6280k
3533M 46.1M 3642M 8741M| 38   4  58   0   0   1|   0    17M
3474M 46.1M 3673M 8769M| 69   4  27   0   0   0|   0  6320k
3666M 46.1M 3708M 8542M| 83   4  13   0   0   0|   0    22M
3648M 46.1M 3686M 8582M| 73   5  21   0   0   0|   0    94M
3834M 46.1M 3723M 8359M| 71   3  25   0   0   1|   0  3152k
3926M 46.1M 3742M 8249M| 68   2  29   0   0   1|   0    65M
3929M 46.1M 3742M 8246M| 26   0  72   0   0   0|   0     0 
3931M 46.1M 3780M 8206M| 30   1  69   0   0   0|   0     0 
3470M 46.1M 3834M 8613M| 32   3  58   6   0   1|   0   204M
3609M 46.1M 3989M 8319M| 89   4   5   1   0   0|   0   145M
3706M 46.1M 4036M 8175M| 96   3   1   0   0   0|   0   152k
3769M 46.1M 4038M 8109M| 96   2   2   0   0   0|   0  1744k
3965M 46.2M 4026M 7926M| 85   5   9   0   0   1|1280k   89M
3963M 46.2M 4106M 7847M| 79   3  16   0   0   2|4096B  372k
3972M 46.2M 4170M 7775M| 81   3  14   0   0   2|   0   131M
3780M 46.2M 4129M 8007M| 88   3   9   0   0   0|   0   192k
3386M 46.2M 3908M 8623M| 78   6  15   0   0   1|   0    50M
3543M 46.3M 3912M 8462M| 92   4   5   0   0   0| 136k    0 
3695M 46.3M 3910M 8312M| 92   3   5   0   0   0|   0    27M
3633M 46.3M 3839M 8445M| 87   6   6   0   0   0|   0   101M
3479M 46.3M 3753M 8684M| 84   5  11   0   0   1|  12k   11M
3584M 46.3M 3692M 8641M| 95   4   1   0   0   0|  96k   40k
3453M 46.3M 3737M 8727M| 92   4   3   0   0   0|  32k   40k
3599M 46.4M 3754M 8563M| 95   4   2   0   0   0|  36k   20M
3694M 46.4M 3761M 8461M| 90   3   6   0   0   0|  36k   50M
3356M 46.4M 3774M 8787M| 78   4  18   0   0   0|  20k   15M
3502M 46.4M 3809M 8605M| 90   3   7   0   0   0|   0    76M
3611M 46.4M 3813M 8492M| 94   4   2   0   0   0|   0  8192B
3670M 46.4M 3822M 8425M| 92   3   5   0   0   0|   0   280k
3472M 46.4M 3683M 8761M| 77   5  16   0   0   1|   0    32M
3186M 46.4M 3696M 9035M| 78   4  18   0   0   1|   0    96k
3110M 46.4M 3639M 9168M| 89   4   6   0   0   0|   0   224k
3187M 46.4M 3666M 9064M| 75   2  22   0   0   1|   0    12M
3211M 46.4M 3668M 9037M| 69   3  26   0   0   1|   0    11M
3161M 46.4M 3681M 9074M| 80   3  17   0   0   0|   0    48k
2828M 46.4M 3617M 9472M| 56   2  41   0   0   1|   0   176k
2825M 46.4M 3546M 9545M| 26   2  69   1   0   2|  12k  392k
2527M 46.4M 3547M 9842M|  1   1  98   0   0   0|   0   128k
2523M 46.4M 3547M 9847M|  2   0  98   0   0   0|   0    64k
2522M 46.5M 3547M 9847M|  1   0  98   0   0   0|   0   332k
2522M 46.5M 3547M 9847M|  0   0  98   1   0   0|   0    26M
2522M 46.5M 3546M 9848M|  0   0  99   1   0   0|8192B  117M
2522M 46.5M 3546M 9848M|  0   1  99   0   0   0|   0     0 
2207M 46.5M 3546M 9.93G|  1   1  99   0   0   0|   0     0 
2207M 46.6M  931M 12.5G|  9   7  84   0   0   0| 140k  220k
2295M 46.6M  931M 12.4G| 28   1  70   0   0   1|   0    88k
2357M 46.6M  931M 12.3G| 29   1  70   0   0   0|  72k    0 
2438M 46.6M  931M 12.3G| 46   0  53   0   0   0|  28k  416k
2451M 46.6M  931M 12.2G| 13   1  86   0   0   0|   0    24k
2448M 46.7M  931M 12.2G|  0   0  99   0   0   0|   0   396k
2819M 46.8M  931M 11.9G| 75   6  19   0   0   0| 196k   64k
3060M 46.8M  932M 11.6G| 93   4   3   0   0   0|   0     0 
3203M 46.8M  933M 11.5G| 96   3   2   0   0   0|   0     0 
3892M 46.8M  933M 10.8G| 91   6   3   0   0   0|8192B   88k
3904M 46.8M  954M 10.8G| 91   2   6   0   0   0|   0   336k
3343M 46.8M  954M 11.3G| 77   4  18   0   0   1|   0   176k
3463M 46.8M  954M 11.2G| 94   3   3   0   0   0|  36k    0 
3555M 46.8M  954M 11.1G| 95   2   2   0   0   0|  16k    0 
3799M 46.8M  954M 10.9G| 94   3   4   0   0   0|   0     0 
3435M 46.9M  968M 11.2G| 76   3  20   0   0   1|8192B  432k
3344M 46.9M  975M 11.3G| 83   3  14   0   0   0|   0    84k
3488M 46.9M  975M 11.2G| 92   2   6   0   0   0|   0     0 
3768M 46.9M 1041M 10.8G| 93   4   3   0   0   0|   0     0 
3807M 46.9M 1107M 10.7G| 93   3   4   0   0   1|   0     0 
3509M 46.9M 1108M 11.0G| 83   3  13   0   0   1|   0   348k
3348M 46.9M 1115M 11.2G| 94   3   3   0   0   0|   0   948k
3485M 46.9M 1115M 11.1G| 94   2   4   0   0   0|   0  7300k
3576M 46.9M 1115M 11.0G| 88   1  11   0   0   0|   0     0 
3700M 46.9M 1122M 10.8G| 77   2  20   0   0   0|   0  7268k
3462M 46.9M 1122M 11.1G| 40   1  59   0   0   1|   0   296k
3555M 47.0M 1171M 10.9G| 63   2  34   0   0   0| 128k  168k
3596M 47.0M 1240M 10.8G| 66   3  31   0   0   1|   0    72k
3703M 47.0M 1255M 10.7G| 63   1  34   0   0   1|   0     0 
3467M 47.0M 1278M 10.9G| 58   1  40   0   0   1|   0    36k
3557M 47.1M 1301M 10.8G| 68   2  29   0   0   1|   0   248k
3598M 47.1M 1323M 10.7G| 66   2  32   0   0   0|   0     0 
3600M 47.1M 1346M 10.7G| 40   1  59   0   0   0|   0  8764k
3361M 47.1M 1259M 11.0G| 32   2  65   0   0   1|   0    22M
3456M 47.1M 1287M 10.9G| 49   2  48   0   0   1|   0  8432k
3493M 47.1M 1338M 10.8G| 50   2  47   0   0   1|   0   260k
3599M 47.1M 1345M 10.7G| 51   2  46   0   0   1|8192B    0 
3455M 47.1M 1345M 10.9G| 66   2  31   0   0   0|   0   220k
3495M 47.1M 1345M 10.8G| 58   1  40   0   0   1|   0     0 
3600M 47.1M 1351M 10.7G| 48   2  49   0   0   1|   0    48k
3490M 47.1M 1352M 10.8G| 51   2  47   0   0   1|   0   288k
3529M 47.1M 1352M 10.8G| 54   1  45   0   0   1|   0     0 
3657M 47.1M 1393M 10.6G| 53   2  44   0   0   1| 216k  336k
3513M 47.1M 1438M 10.7G| 48   3  48   0   0   1|   0    36k
3552M 47.1M 1438M 10.7G| 54   1  43   0   0   1|   0     0 
3655M 47.1M 1445M 10.6G| 66   2  30   0   0   2|  20k  328k
3505M 47.1M 1445M 10.7G| 51   2  46   0   0   1|   0    36k
3548M 47.1M 1445M 10.7G| 54   1  45   0   0   1|   0    21M
3652M 47.1M 1452M 10.6G| 49   2  49   0   0   1|   0     0 
3515M 47.2M 1452M 10.7G| 55   2  42   0   0   1|   0    36k
3572M 47.2M 1496M 10.6G| 55   2  42   0   0   0|   0   308k
3573M 47.2M 1531M 10.6G| 29   1  70   0   0   0|8192B   12M
3573M 47.2M 1531M 10.6G| 27   1  71   0   0   0|   0    93M
3573M 47.2M 1531M 10.6G| 26   0  73   0   0   0|   0     0 
3573M 47.2M 1531M 10.6G| 26   0  73   0   0   0|   0     0 
3573M 47.2M 1531M 10.6G| 26   1  73   0   0   0|   0   164k
3575M 47.2M 1560M 10.5G| 28   1  70   0   0   1|   0     0 
3579M 47.2M 1615M 10.5G| 29   2  68   0   0   1|   0    86M
3580M 47.2M 1659M 10.4G| 29   2  68   0   0   0|   0     0 
3581M 47.2M 1703M 10.4G| 28   1  70   0   0   0|   0     0 
3581M 47.2M 1747M 10.3G| 26   1  73   0   0   0|   0     0 
3582M 47.2M 1791M 10.3G| 25   2  73   0   0   1|   0   184k
3591M 47.2M 1836M 10.2G| 26   2  71   0   0   0|   0    63M
3591M 47.2M 1881M 10.2G| 25   1  73   0   0   1|   0     0 
3592M 47.2M 1924M 10.2G| 26   2  72   0   0   0|4096B    0 
3594M 47.2M 1968M 10.1G| 27   1  72   0   0   0|   0     0 
3603M 47.2M 2012M 10.1G| 27   1  72   0   0   0|   0   124k
3384M 47.2M 1831M 10.4G| 23   4  72   1   0   1|   0    64M
3329M 47.2M 1651M 10.7G| 38   5  56   0   0   1|   0    94M
3419M 47.2M 1791M 10.5G| 89   5   6   0   0   0|   0    68M
3556M 47.2M 1832M 10.3G| 95   4   1   0   0   0|   0    21M
3584M 47.2M 1873M 10.2G| 95   3   1   0   0   0|   0    21M
3601M 47.2M 1932M 10.1G| 91   3   5   0   0   0|   0   102M
3604M 47.2M 2020M 10.1G| 83   3  13   0   0   1|4096B   14M
3632M 47.2M 2078M 9.97G| 93   3   4   0   0   0|   0    32k
3639M 47.2M 2134M 9.91G| 94   3   3   0   0   0|   0     0 
3639M 47.3M 2202M 9.84G| 83   3  13   0   0   1|   0   164k
3641M 47.3M 2269M 9.77G| 82   3  14   0   0   1|8192B  335M
3479M 47.3M 2292M 9.91G| 74   4  20   1   0   1|   0   229M
3540M 47.3M 2349M 9.79G| 81   4  14   0   0   1|   0     0 
3606M 47.3M 2404M 9906M| 89   3   8   0   0   0|   0     0 
3665M 47.3M 2453M 9798M| 91   4   4   0   0   0|   0   276k
3322M 47.3M 2352M 10.0G| 79   6  14   1   0   0|  16k  455M
3250M 47.4M 2392M 10.0G| 77   5  17   0   0   1| 128k  148M
3376M 47.4M 2418M 9.88G| 95   3   2   0   0   0|4096B 8192B
3462M 47.4M 2388M 9.83G| 94   4   2   0   0   0|   0    24k
3357M 47.5M 2345M 9.97G| 89   4   6   0   0   1|   0   444k
3421M 47.5M 2428M 9.83G| 87   3   9   0   0   0|   0   112k
3461M 47.5M 2388M 9.83G| 97   2   1   0   0   0|   0    40k
3309M 47.6M 2426M 9.94G| 88   4   8   0   0   0| 132k 8192B
3383M 47.6M 2479M 9.82G| 95   3   2   0   0   0|   0  8192B
3421M 47.6M 2488M 9.77G| 93   3   3   0   0   0|   0   304k
3281M 47.6M 2543M 9.85G| 81   3  15   0   0   1|   0   136k
3353M 47.6M 2570M 9992M| 83   4  12   0   0   0|   0    40k
3310M 47.6M 2610M 9995M| 90   4   5   0   0   0|   0    32k
3385M 47.6M 2651M 9879M| 91   3   6   0   0   0|   0     0 
3272M 47.6M 2643M 10000M| 84   4  12   0   0   1|   0   312k
3345M 47.7M 2719M 9851M| 80   3  15   0   0   1|   0   104k
3399M 47.7M 2754M 9763M| 95   4   1   0   0   0|   0    24k
3143M 47.7M 2721M 9.82G| 76   3  19   0   0   1|8192B   96k
3225M 47.7M 2774M 9916M| 73   3  23   0   0   1|   0     0 
3304M 47.7M 2770M 9841M| 91   3   5   0   0   0|   0   300k
3071M 47.7M 2791M 9.82G| 67   3  28   0   0   2|4096B  152k
3146M 47.7M 2831M 9938M| 78   3  18   0   0   1|   0    24k
3057M 47.7M 2836M 9.79G| 75   3  21   0   0   1|   0    48k
3071M 47.7M 2826M 9.78G| 61   3  33   0   0   2|  25M   16k
2790M 47.7M 2845M 10.0G| 28   1  69   0   0   2|   0   292k
2494M 47.7M 2807M 10.4G| 12   1  85   1   0   1|   0   424k
2490M 47.7M 2807M 10.4G|  0   1  98   1   0   0|8192B  348M
2487M 47.7M 2807M 10.4G|  4   1  95   0   0   0|   0  9408k
2487M 47.7M 2807M 10.4G|  0   0 100   0   0   0|   0     0 
2487M 47.7M 2807M 10.4G|  0   0  99   0   0   0|   0   324k
2487M 47.7M 2807M 10.4G|  0   0 100   0   0   0|   0     0 
2174M 47.7M 2807M 10.7G|  1   1  97   1   0   0|8192B  202M
2172M 47.7M 2535M 10.9G|  1   1  98   0   0   0|   0     0 
2273M 47.7M 2293M 11.1G| 26   2  72   0   0   1|   0     0 
