[7l------memory-usage----- ----total-cpu-usage---- -dsk/total-
 used  buff  cach  free|usr sys idl wai hiq siq| read  writ
15.1G 8316k 94.3M  397M|  1  87  13   0   0   0|  27M    0 
15.1G 8324k 94.3M  396M|  1  87  12   0   0   0|  29M 1352k
15.1G 8324k 94.3M  396M|  0  94   6   0   0   0|  39M    0 
15.1G 8324k 94.3M  396M|  1  83  16   0   0   0|  63M    0 
15.1G 8332k 94.3M  396M|  0  87  12   0   0   0|  79M 5248k
15.1G 8332k 94.4M  396M|  1  88  12   0   0   0|  37M    0 
15.1G 8332k 94.4M  396M|  0  71  28   0   0   0|  10M    0 
15.1G 8340k 94.4M  397M|  1  76  23   0   0   0|  25M  736k
15.1G 8340k 94.4M  397M|  0  81  18   0   0   0|  29M    0 
15.1G 8348k 94.4M  397M|  0  80  19   0   0   0|  69M   40k
15.1G 8348k 94.4M  397M|  1  79  20   0   0   0|  56M    0 
15.1G 8348k 94.4M  397M|  0  73  27   0   0   0|  10M    0 
15.1G 8356k 94.4M  397M|  0  71  29   0   0   0|  28M  184k
15.1G 8356k 94.4M  397M|  0  75  24   0   0   0|  25M   16k
15.1G 8364k 94.4M  397M|  1  76  24   0   0   0|  69M   52k
15.1G 8364k 94.4M  397M|  1  81  18   0   0   0|  68M    0 
15.1G 8364k 94.4M  397M|  0  72  27   0   0   0|9760k    0 
15.1G 8372k 94.4M  397M|  1  65  34   0   0   0|  28M 4824k
15.1G 8372k 94.4M  397M|  1  74  25   0   0   0|  20M   32k
15.1G 8380k 94.4M  396M|  0  70  30   0   0   0|  72M   72k
15.1G 8380k 94.4M  396M|  1  79  20   0   0   0|  68M    0 
15.1G 8380k 94.4M  396M|  1  74  25   0   0   0|7962k    0 
15.1G 8388k 94.4M  396M|  0  64  36   0   0   0|  23M  184k
15.1G 8388k 94.4M  397M|  1  72  27   0   0   0|  27M   76k
15.1G 8396k 94.4M  397M|  0  69  30   0   0   0|  58M   92k
15.1G 8396k 94.4M  397M|  0  73  27   0   0   0|  37M    0 
15.1G 8396k 94.4M  397M|  0  66  34   0   0   0| 105k    0 
15.1G 8404k 94.4M  397M|  0  66  34   0   0   0|  12M  168k
15.1G 8404k 94.4M  397M|  1  67  32   0   0   0|  12M  148k
15.1G 8412k 94.4M  397M|  0  61  38   0   0   0|  12M   52k
15.1G 8412k 94.4M  396M|  0  72  28   0   0   0| 706k    0 
15.1G 8412k 94.4M  396M|  1  87  13   0   0   0|  32k    0 
15.1G 8420k 94.4M  396M|  1  83  17   0   0   0|  36M 5280k
15.1G 8420k 94.5M  396M|  1  86  13   0   0   0|  52M    0 
15.1G 8428k 94.5M  396M|  0  89  11   0   0   0|  36M   32k
15.1G 8428k 94.5M  396M|  1  95   4   0   0   0|  37M    0 
15.1G 8428k 94.5M  396M|  1  86  14   0   0   0|  44M    0 
15.1G 8436k 94.5M  397M|  0  91   8   0   0   0|  54M 1104k
15.1G 8436k 94.5M  397M|  0  87  12   0   0   0|  75M    0 
15.1G 8444k 94.5M  397M|  1  84  15   0   0   0|  47M   32k
15.1G 8444k 94.5M  397M|  0  76  24   0   0   0|  30M 5376k
15.1G 8444k 94.5M  397M|  0  77  22   0   0   0|  22M    0 
15.1G 8452k 94.5M  396M|  0  79  21   0   0   0|  28M  560k
15.1G 8452k 94.5M  396M|  1  77  23   0   0   0|  45M   52k
15.1G 8460k 94.5M  396M|  1  76  23   0   0   0|  60M   40k
15.1G 8460k 94.5M  396M|  0  76  23   0   0   0|  37M    0 
15.1G 8460k 94.5M  396M|  0  73  27   0   0   0|  15M    0 
15.1G 8468k 94.5M  397M|  0  71  29   0   0   0|  30M  200k
15.1G 8468k 94.5M  397M|  0  77  23   0   0   0|  42M   12k
15.1G 8476k 94.5M  397M|  1  73  26   0   0   0|  69M   44k
15.1G 8476k 94.5M  397M|  0  77  23   0   0   0|  44M 5128k
15.1G 8476k 94.5M  397M|  1  73  27   0   0   0|9528k    0 
15.1G 8484k 94.5M  397M|  0  66  33   0   0   0|  31M  304k
15.1G 8484k 94.5M  397M|  1  75  25   0   0   0|  51M    0 
15.1G 8492k 94.5M  397M|  1  71  28   0   0   0|  66M  180k
15.1G 8492k 94.5M  397M|  1  77  22   0   0   0|  41M    0 
15.1G 8492k 94.5M  397M|  1  71  28   0   0   0|8282k    0 
15.1G 8500k 94.5M  397M|  0  64  35   0   0   0|  26M  236k
15.1G 8500k 94.5M  397M|  1  75  25   0   0   0|  56M    0 
15.1G 8508k 94.5M  397M|  0  69  31   0   0   0|  43M   84k
15.1G 8508k 94.5M  397M|  1  72  28   0   0   0|  14M    0 
15.1G 8508k 94.5M  397M|  0  64  35   0   0   0|  72k    0 
15.1G 8516k 94.5M  397M|  1  66  33   0   0   0|  16M 4216k
15.1G 8516k 94.5M  397M|  0  66  33   0   0   0|8809k    0 
15.1G 8524k 94.5M  397M|  0  78  22   0   0   0|5796k  128k
15.1G 8524k 94.5M  397M|  0  87  12   0   0   0|  88k    0 
15.1G 8524k 94.5M  397M|  1  85  15   0   0   0|  29M    0 
15.1G 8532k 94.5M  397M|  1  67  32   0   0   0|  52M 1592k
15.1G 8532k 94.5M  397M|  0  89  11   0   0   0|  37M    0 
15.1G 8540k 94.5M  397M|  1  95   4   0   0   0|  12M   32k
15.1G 8540k 94.6M  397M|  0  89  11   0   0   0|  16M    0 
15.1G 8540k 94.6M  397M|  1  84  15   0   0   0|  79M    0 
15.1G 8548k 94.5M  397M|  1  90  10   0   0   0|  87M 5568k
15.1G 8548k 94.6M  397M|  0  90  10   0   0   0|  54M    0 
15.1G 8556k 94.6M  397M|  1  74  25   0   0   0|  31M   84k
15.1G 8556k 94.6M  397M|  0  74  26   0   0   0|4713k    0 
15.1G 8556k 94.6M  397M|  0  81  18   0   0   0|5442k    0 
15.1G 8564k 94.6M  397M|  1  75  24   0   0   0|  74M  192k
15.1G 8564k 94.6M  397M|  0  85  14   0   0   0|  68M    0 
15.1G 8572k 94.6M  397M|  1  77  23   0   0   0|  38M   64k
15.1G 8572k 94.6M  397M|  0  73  27   0   0   0|9571k 4096B
15.1G 8572k 94.6M  397M|  0  70  30   0   0   0| 173k    0 
15.1G 8580k 94.6M  397M|  1  72  27   0   0   0|  68M 4464k
15.1G 8580k 94.6M  397M|  1  84  15   0   0   0|  77M    0 
15.1G 8580k 94.6M  397M|  1  75  24   0   0   0|  38M   68k
15.1G 8588k 94.6M  397M|  1  72  27   0   0   0|  15M  100k
15.1G 8588k 94.6M  397M|  1  67  32   0   0   0|  65k    0 
15.1G 8596k 94.6M  397M|  0  65  35   0   0   0|  61M  184k
15.1G 8596k 94.6M  397M|  0  82  17   0   0   0|  84M    0 
15.1G 8596k 94.6M  397M|  1  77  22   0   0   0|  34M   52k
15.1G 8604k 94.6M  397M|  0  71  29   0   0   0|  19M   76k
15.1G 8604k 94.6M  397M|  0  64  36   0   0   0|  33k    0 
15.1G 8612k 94.6M  397M|  1  65  34   0   0   0|  56M 4848k
15.1G 8612k 94.6M  397M|  0  77  22   0   0   0|  65M    0 
15.1G 8612k 94.6M  397M|  0  71  28   0   0   0|  17M    0 
15.1G 8620k 94.6M  397M|  0  64  35   0   0   0|  80k  140k
15.1G 8620k 94.6M  397M|  0  64  36   0   0   0|  65k    0 
15.1G 8628k 94.6M  397M|  1  62  37   0   0   0|  21M 1816k
15.1G 8628k 94.6M  397M|  0  78  22   0   0   0|4178k    0 
15.1G 8628k 94.6M  397M|  0  84  15   0   0   0|  96k    0 
15.1G 8636k 94.7M  397M|  1  83  16   0   0   0|  14M   32k
15.1G 8636k 94.7M  397M|  1  79  20   0   0   0|  56M    0 
15.1G 8636k 94.7M  397M|  0  94   6   0   0   0|  42M    0 
15.1G 8644k 94.7M  397M|  1  95   4   0   0   0|  15M 5416k
15.1G 8644k 94.7M  397M|  0  92   8   0   0   0| 515k    0 
15.1G 8652k 94.7M  397M|  0  80  19   0   0   0| 114M   76k
15.1G 8652k 94.7M  397M|  1  82  17   0   0   0|  71M    0 
15.1G 8652k 94.7M  397M|  0  88  12   0   0   0|  45M    0 
15.1G 8660k 94.7M  397M|  0  75  25   0   0   0|  38M  320k
15.1G 8660k 94.7M  397M|  0  73  27   0   0   0|  10M    0 
15.1G 8668k 94.7M  397M|  0  82  17   0   0   0|1865k   52k
15.1G 8668k 94.7M  397M|  0  76  23   0   0   0|  66M    0 
15.1G 8668k 94.7M  397M|  1  87  13   0   0   0|  69M 5160k
15.1G 8676k 94.7M  397M|  0  78  22   0   0   0|  39M 1304k
15.1G 8676k 94.7M  397M|  1  71  29   0   0   0|  19M    0 
15.1G 8684k 94.7M  397M|  0  74  25   0   0   0|3667k   92k
15.1G 8684k 94.7M  397M|  0  68  32   0   0   0|  56M    0 
15.1G 8684k 94.7M  397M|  0  82  18   0   0   0|  78M    0 
15.1G 8692k 94.7M  397M|  1  76  23   0   0   0|  29M  176k
15.1G 8692k 94.7M  397M|  1  67  32   0   0   0|  28M    0 
15.1G 8700k 94.7M  397M|  0  72  27   0   0   0|4145k  144k
15.1G 8700k 94.7M  397M|  0  65  35   0   0   0|  45M    0 
15.1G 8700k 94.7M  397M|  1  78  22   0   0   0|  82M    0 
15.1G 8708k 94.7M  397M|  1  78  22   0   0   0|  31M 4440k
15.1G 8708k 94.7M  397M|  0  66  34   0   0   0|  32M    0 
15.1G 8716k 94.7M  397M|  0  71  28   0   0   0|8298k  208k
15.1G 8716k 94.7M  397M|  1  65  34   0   0   0|  41M    0 
15.1G 8716k 94.7M  397M|  1  76  23   0   0   0|  75M    0 
15.1G 8724k 94.7M  397M|  0  75  25   0   0   0|  12M  192k
15.1G 8724k 94.7M  397M|  0  65  34   0   0   0|7072k    0 
15.1G 8732k 94.7M  397M|  0  64  36   0   0   0| 153k   44k
15.1G 8732k 94.7M  397M|  0  63  36   0   0   0|  18M    0 
15.1G 8732k 94.7M  397M|  0  82  18   0   0   0|3258k    0 
15.1G 8740k 94.7M  397M|  0  82  18   0   0   0| 363k 4760k
15.1G 8740k 94.7M  397M|  0  84  15   0   0   0|  17M    0 
15.1G 8748k 94.7M  397M|  1  84  15   0   0   0|  25M   32k
15.1G 8748k 94.7M  397M|  0  94   6   0   0   0|  36M    0 
15.1G 8748k 94.7M  397M|  0  90   9   0   0   0|  30M    0 
15.1G 8756k 94.7M  396M|  0  97   3   0   0   0|  19M 1616k
15.1G 8756k 94.7M  396M|  1  87  13   0   0   0|  68M    0 
15.1G 8764k 94.8M  396M|  1  76  23   0   0   0|  91M   32k
15.1G 8764k 94.8M  396M|  0  95   4   0   0   0|  47M   64k
15.1G 8764k 94.8M  397M|  0  79  21   0   0   0|  13M 5160k
15.1G 8764k 94.8M  397M|  0  69  30   0   0   0|  28M    0 
15.1G 8772k 94.8M  397M|  0  82  17   0   0   0|8274k  728k
15.1G 8780k 94.8M  397M|  1  81  18   0   0   0|  52M   52k
15.1G 8780k 94.8M  397M|  0  82  18   0   0   0|  87M   28k
15.1G 8780k 94.8M  397M|  0  80  19   0   0   0|  21M    0 
15.1G 8780k 94.8M  397M|  1  67  32   0   0   0|  25M    0 
15.1G 8788k 94.8M  397M|  0  80  20   0   0   0|  16M  192k
15.1G 8796k 94.8M  397M|  1  69  30   0   0   0|  31M   64k
15.1G 8796k 94.8M  397M|  1  76  23   0   0   0|  96M   72k
15.1G 8796k 94.8M  397M|  0  83  17   0   0   0|  32M    0 
15.1G 8796k 94.8M  397M|  1  64  34   0   0   0|  24M    0 
15.1G 8804k 94.8M  397M|  0  74  26   0   0   0|  16M 5272k
15.1G 8812k 94.8M  397M|  0  65  34   0   0   0|  34M  100k
15.1G 8812k 94.8M  397M|  1  74  25   0   0   0|  88M   20k
15.1G 8812k 94.8M  397M|  0  79  21   0   0   0|  36M    0 
15.1G 8812k 94.8M  397M|  0  67  33   0   0   0|  23M    0 
15.1G 8820k 94.8M  397M|  0  72  28   0   0   0|  18M  216k
15.1G 8828k 94.8M  397M|  1  66  33   0   0   0|  26M   44k
15.1G 8828k 94.8M  397M|  0  75  25   0   0   0|  84M  100k
15.1G 8828k 94.8M  397M|  0  76  24   0   0   0|  14M    0 
15.1G 8828k 94.8M  396M|  1  65  34   0   0   0|7833k    0 
15.1G 8836k 94.8M  396M|  0  64  36   0   0   0| 110k 4480k
15.1G 8844k 94.8M  396M|  0  69  30   0   0   1|  23M   32k
15.1G 8844k 94.8M  396M|  0  55  44   0   0   0|5293k    0 
15.1G 8844k 94.9M  396M|  1  48  51   0   0   0| 660k    0 
15.1G 8844k 94.9M  396M|  1  39  61   0   0   0|  88k    0 
15.1G 8844k 94.9M  396M|  0  33  67   0   0   0| 625k    0 
15.1G 8860k 94.9M  396M|  0  15  84   0   0   0|  60k 1928k
15.1G 8860k 94.9M  396M|  0  23  77   0   0   0| 309k  264k
15.1G 8860k 94.9M  396M|  0  14  85   0   0   0|2951k  596k
15.1G 8860k 94.9M  396M|  1   2  97   0   0   0|2848k 5396k
15.1G 8860k 94.9M  397M|  0   3  96   0   0   0| 393k   28k
15.1G 8876k 94.9M  397M|  0   2  98   0   0   0| 294k  788k
15.1G 4156k 91.2M  407M|  1  11  88   1   0   0|  21M  536k
15.1G 4172k 91.3M  406M|  0  27  73   0   0   0|  65k    0 
15.1G 4460k 91.3M  405M|  1  13  86   0   0   0| 344k    0 
15.1G 4460k 91.3M  405M|  0  30  70   0   0   0|2934k    0 
15.1G 4460k 91.3M  405M|  0  12  87   0   0   0| 203k  520k
15.1G 4468k 91.3M  405M|  0  28  71   0   0   0|  90k   44k
15.1G 4468k 91.3M  405M|  0  26  73   0   0   0|1163k  176k
15.1G 4468k 91.3M  405M|  1  17  83   0   0   0|3442k  456k
15.1G 4468k 91.3M  405M|  0  11  89   0   0   0|1645k    0 
15.1G 4476k 91.3M  405M|  1  29  71   0   0   0| 274k 1408k
15.1G 4484k 91.3M  405M|  0  27  72   0   0   0| 552k   32k
15.1G 4484k 91.3M  405M|  0  31  68   0   0   0|4588k    0 
15.1G 4484k 91.3M  406M|  0  42  58   0   0   0|2455k 5136k
15.1G 4484k 91.3M  407M|  0  16  84   0   0   0| 298k 1276k
15.1G 4492k 91.3M  407M|  0   3  97   0   0   0| 451k  584k
15.1G 4500k 91.3M  407M|  0  74  25   0   0   0| 458k   32k
15.1G 4500k 91.3M  407M|  0  98   1   0   0   0|8192B    0 
15.1G 4500k 91.3M  407M|  0  98   1   0   0   0|  40k    0 
15.1G 4500k 91.3M  406M|  0  98   2   0   0   0| 851k    0 
15.1G 4500k 91.3M  406M|  2  90   9   0   0   0| 523M    0 
15.1G 4516k 91.3M  406M|  1  79  20   0   0   0| 647M  728k
15.1G 4516k 91.3M  406M|  1  81  18   0   0   0| 379M   56k
15.1G 4516k 91.3M  406M|  0  83  17   0   0   0|1483k    0 
15.1G 4516k 91.3M  406M|  0  99   1   0   0   0| 186k    0 
15.1G 4516k 91.3M  406M|  0  99   1   0   0   0| 112k    0 
15.1G 4532k 91.3M  406M|  0  98   2   0   0   0| 628k 1288k
15.1G 4532k 91.3M  406M|  1  91   8   0   0   0| 494M    0 
15.1G 4532k 91.3M  406M|  1  82  17   0   0   0| 555M    0 
15.1G 4532k 91.3M  406M|  1  67  32   0   0   0| 497M    0 
15.1G 4532k 91.3M  406M|  0  49  50   0   0   0|4076k    0 
15.1G 4548k 91.3M  406M|  1  75  24   0   0   0|1347k 3644k
15.1G 4548k 91.3M  406M|  1  97   2   0   0   0|  17M    0 
15.1G 4548k 91.3M  406M|  1  98   2   0   0   0|  93M    0 
15.1G 4548k 91.3M  406M|  0  97   3   0   0   0| 168M    0 
15.1G 4548k 91.3M  406M|  1  93   6   0   0   0| 457M    0 
15.1G 4564k 91.4M  406M|  1  83  16   0   0   0| 498M 1496k
15.1G 4572k 91.4M  406M|  1  82  17   0   0   0| 281M   52k
15.1G 4572k 91.4M  406M|  1  85  15   0   0   0|  40M    0 
15.1G 4572k 91.4M  406M|  1  96   3   0   0   0|  56M    0 
15.1G 4572k 91.4M  406M|  1  98   1   0   0   0| 109M    0 
15.1G 4588k 91.3M  406M|  1  97   2   0   0   0| 120M 1264k
15.1G 4588k 91.4M  406M|  1  94   4   0   0   0| 393M    0 
15.1G 4588k 91.4M  406M|  2  88  10   0   0   0| 520M    0 
15.1G 4588k 91.4M  406M|  1  81  18   0   0   0| 311M    0 
15.1G 4588k 91.4M  406M|  1  77  22   0   0   0| 104M    0 
15.1G 4604k 91.4M  406M|  1  95   4   0   0   0| 115M 5648k
15.1G 4604k 91.4M  407M|  0  98   2   0   0   0|  97M    0 
15.1G 4604k 91.4M  407M|  0  95   4   0   0   0|3623k    0 
15.1G 4604k 91.4M  407M|  2  96   3   0   0   0| 391M    0 
15.1G 4604k 91.4M  407M|  2  87  11   0   0   0| 502M    0 
15.1G 4620k 91.4M  407M|  1  87  12   0   0   0| 277M  600k
15.1G 4620k 91.4M  407M|  1  68  31   0   0   0| 202M    0 
15.1G 4620k 91.4M  407M|  1  95   4   0   0   0| 118M    0 
15.1G 4620k 91.4M  407M|  0  96   4   0   0   0|  53M    0 
15.1G 4620k 91.4M  407M|  1  96   3   0   0   0| 343k    0 
15.1G 4636k 91.4M  406M|  1  96   3   0   0   0| 353M 1352k
15.1G 4904k 91.5M  406M|  1  84  14   0   0   0| 477M    0 
15.1G 4904k 91.4M  406M|  1  89  10   0   0   0| 307M    0 
15.1G 4904k 91.4M  406M|  1  55  45   0   0   0| 132M    0 
15.1G 4904k 91.4M  406M|  1  90  10   0   0   0|  18M    0 
15.1G 4920k 91.4M  406M|  1  91   8   0   0   0| 430k 1440k
15.1G 4920k 91.4M  406M|  1  90   9   0   0   0| 150M   92k
15.1G 4924k 91.5M  406M|  1  88  11   0   0   0| 490M    0 
15.1G 4924k 91.5M  406M|  1  82  17   0   0   0| 434M    0 
15.1G 4924k 91.5M  407M|  1  63  36   0   0   0| 126M    0 
15.1G 4940k 91.5M  407M|  1  88  12   0   0   0| 101M 6096k
15.1G 4940k 91.5M  407M|  1  95   5   0   0   0| 242k  144k
15.1G 4940k 91.5M  407M|  1  94   5   0   0   0| 162M    0 
15.1G 4940k 91.5M  407M|  1  88  11   0   0   0| 368M    0 
15.1G 4940k 91.5M  407M|  1  83  16   0   0   0| 384M    0 
15.1G 4956k 91.5M  407M|  1  65  34   0   0   0| 248M  960k
15.1G 4956k 91.5M  407M|  1  90   9   0   0   0| 119M   28k
15.1G 4956k 91.5M  407M|  1  94   5   0   0   0|8998k    0 
15.1G 5112k 91.4M  407M|  1  93   6   0   0   0|  93M    0 
15.1G 5112k 91.5M  407M|  1  91   8   0   0   0| 331M    0 
15.1G 5128k 91.5M  407M|  1  81  18   0   0   0| 446M 1040k
15.1G 5128k 91.5M  407M|  1  71  28   0   0   0| 265M    0 
15.1G 5128k 91.5M  407M|  1  87  12   0   0   0| 139M    0 
15.1G 5128k 91.5M  407M|  0  88  12   0   0   0|  14M    0 
15.1G 5128k 91.5M  407M|  1  94   5   0   0   0| 151M    0 
15.1G 5144k 91.5M  406M|  2  89   9   0   0   0| 369M 3928k
15.1G 5144k 91.5M  406M|  1  84  15   0   0   0| 287M    0 
15.1G 5144k 91.5M  406M|  1  66  33   0   0   0| 247M    0 
15.1G 5144k 91.5M  406M|  1  89  10   0   0   0| 223M    0 
15.1G 5144k 91.5M  406M|  1  89  10   0   0   0|  23M    0 
15.1G 5160k 91.5M  406M|  1  94   6   0   0   0| 100M 5352k
15.1G 5160k 91.5M  406M|  1  91   8   0   0   0| 336M    0 
15.1G 5160k 91.5M  406M|  1  84  15   0   0   0| 331M    0 
15.1G 5160k 91.5M  406M|  1  72  27   0   0   0| 267M    0 
15.1G 5160k 91.5M  406M|  1  80  19   0   0   0| 242M    0 
15.1G 5176k 91.5M  406M|  0  91   9   0   0   0|  24M  936k
15.1G 5176k 91.5M  406M|  0  96   4   0   0   0| 125M    0 
15.1G 5176k 91.5M  406M|  1  89   9   0   0   0| 290M   64k
15.1G 5176k 91.5M  406M|  1  89  10   0   0   0| 246M    0 
15.1G 5176k 91.5M  406M|  1  62  37   0   0   0| 368M    0 
15.1G 5192k 91.5M  405M|  1  85  14   0   0   0| 226M 1044k
15.1G 5192k 91.6M  405M|  1  89  11   0   0   0|  44M 8192B
15.1G 5192k 91.6M  405M|  0  95   4   0   0   0|  71M   76k
15.1G 5192k 91.6M  405M|  1  90   8   0   0   0| 257M    0 
15.1G 5192k 91.6M  405M|  1  86  13   0   0   0| 333M    0 
15.1G 5200k 91.6M  405M|  1  71  28   0   0   0| 325M   92k
15.1G 5200k 91.6M  406M|  1  85  14   0   0   0| 261M 1128k
15.1G 5200k 91.6M  406M|  1  93   7   0   0   0|  59M  148k
15.1G 5200k 91.6M  406M|  1  94   5   0   0   0|  58M    0 
15.1G 5200k 91.6M  406M|  1  92   7   0   0   0| 248M    0 
15.1G 5208k 91.6M  406M|  1  92   7   0   0   0| 309M 5488k
15.1G 5216k 91.6M  406M|  1  70  29   0   0   0| 374M 1136k
15.1G 5216k 91.6M  406M|  2  87  12   0   0   0| 287M    0 
15.1G 5216k 91.6M  406M|  1  89  10   0   0   0|  39M    0 
15.1G 5216k 91.6M  406M|  1  92   8   0   0   0|  87M    0 
15.1G 5224k 91.6M  406M|  0  91   8   0   0   0| 239M   32k
15.1G 5232k 91.6M  405M|  1  90   9   0   0   0| 290M 1072k
15.1G 5232k 91.6M  405M|  1  68  31   0   0   0| 333M    0 
15.1G 5232k 91.6M  405M|  1  86  13   0   0   0| 299M    0 
15.1G 5232k 91.6M  404M|  1  86  13   0   0   0|  55M    0 
15.1G 5240k 91.6M  404M|  1  93   7   0   0   0|  39M   32k
15.1G 5248k 91.6M  404M|  1  90   9   0   0   0| 243M 1456k
15.1G 5248k 91.6M  404M|  1  89  10   0   0   0| 366M    0 
15.1G 5248k 91.6M  404M|  1  67  32   0   0   0| 310M    0 
15.1G 5248k 91.6M  404M|  1  84  15   0   0   0| 249M    0 
15.1G 5256k 91.6M  405M|  1  89  10   0   0   0|  95M   32k
15.1G 5264k 91.6M  405M|  1  94   5   0   0   0|  42M 6360k
15.1G 5264k 91.6M  405M|  1  93   7   0   0   0| 240M    0 
15.1G 5264k 91.6M  405M|  1  91   8   0   0   0| 341M    0 
15.1G 5264k 91.6M  405M|  2  65  33   0   0   0| 332M    0 
15.1G 5272k 91.6M  405M|  1  83  17   0   0   0| 262M   32k
15.1G 5280k 91.6M  404M|  1  88  11   0   0   0|  84M  848k
15.1G 5280k 91.7M  404M|  0  90  10   0   0   0|  25M    0 
15.1G 5280k 91.7M  404M|  1  91   8   0   0   0| 225M  144k
15.1G 5280k 91.7M  404M|  1  90   8   0   0   0| 323M    0 
15.1G 5288k 91.7M  404M|  1  72  27   0   0   0| 337M  108k
15.1G 5296k 91.7M  405M|  2  78  20   0   0   0| 285M 5928k
15.1G 5296k 91.7M  405M|  1  87  12   0   0   0| 105M    0 
15.1G 5296k 91.7M  405M|  1  91   8   0   0   0|8572k   44k
15.1G 5296k 91.7M  405M|  1  92   8   0   0   0| 198M    0 
15.1G 5304k 91.7M  405M|  1  92   6   0   0   0| 308M   84k
15.1G 5312k 91.7M  405M|  2  76  22   0   0   0| 357M  776k
15.1G 5312k 91.7M  405M|  1  85  14   0   0   0| 308M    0 
15.1G 5312k 91.7M  405M|  1  89  10   0   0   0| 126M  112k
15.1G 5312k 91.7M  405M|  1  92   8   0   0   0| 284k    0 
15.1G 5320k 91.7M  405M|  1  93   6   0   0   0| 221M   32k
15.1G 5328k 91.7M  405M|  1  90   9   0   0   0| 341M 5768k
15.1G 5328k 91.7M  405M|  1  72  27   0   0   0| 323M    0 
15.1G 5328k 91.7M  405M|  1  83  16   0   0   0| 298M    0 
15.1G 5328k 91.7M  404M|  1  87  12   0   0   0| 122M    0 
15.1G 5336k 91.7M  404M|  1  92   8   0   0   0| 361k   32k
15.1G 5344k 91.7M  404M|  1  92   7   0   0   0| 195M 1080k
15.1G 5344k 91.7M  405M|  1  92   7   0   0   0| 317M    0 
15.1G 5344k 91.7M  405M|  1  78  21   0   0   0| 365M    0 
15.1G 5344k 91.7M  405M|  1  82  17   0   0   0| 310M    0 
15.1G 5352k 91.7M  405M|  1  87  12   0   0   0| 110M   32k
15.1G 5360k 91.7M  405M|  1  89  10   0   0   0|  19M 1432k
15.1G 5360k 91.7M  405M|  1  92   7   0   0   0| 235M    0 
15.1G 5360k 91.7M  405M|  1  91   8   0   0   0| 310M    0 
15.1G 5360k 91.7M  405M|  2  72  26   0   0   0| 291M    0 
15.1G 5368k 91.7M  405M|  1  73  25   0   0   0| 298M   32k
15.1G 5376k 91.7M  405M|  1  90   9   0   0   0| 155M 6384k
15.1G 5376k 91.7M  405M|  1  93   7   0   0   0| 105k    0 
15.1G 5376k 91.7M  405M|  1  94   5   0   0   0| 174M  120k
15.1G 5376k 91.7M  405M|  1  90   9   0   0   0| 307M    0 
15.1G 5384k 91.7M  405M|  1  80  19   0   0   0| 320M   92k
15.1G 5392k 91.7M  404M|  1  83  16   0   0   0| 343M 1272k
15.1G 5392k 91.8M  404M|  1  90   9   0   0   0| 135M    0 
15.1G 5392k 91.8M  404M|  0  90   9   0   0   0| 548k    0 
15.1G 5392k 91.8M  404M|  1  93   6   0   0   0| 163M   64k
15.1G 5400k 91.7M  404M|  1  91   8   0   0   0| 290M   92k
15.1G 5408k 91.8M  404M|  1  76  22   0   0   0| 324M 1064k
15.1G 5408k 91.8M  404M|  1  79  20   0   0   0| 295M    0 
15.1G 5408k 91.8M  404M|  1  86  14   0   0   0| 106M    0 
15.1G 5408k 91.8M  404M|  1  92   8   0   0   0| 282k    0 
15.1G 5416k 91.8M  404M|  1  93   6   0   0   0| 198M   32k
15.1G 5424k 91.8M  404M|  1  92   7   0   0   0| 305M 1312k
15.1G 5424k 91.8M  404M|  1  81  18   0   0   0| 281M 5248k
15.1G 5424k 91.8M  404M|  1  79  20   0   0   0| 265M    0 
15.1G 5424k 91.8M  404M|  1  87  11   0   0   0| 123M  108k
15.1G 5432k 91.8M  404M|  1  88  11   0   0   0| 116M   32k
15.1G 5432k 91.8M  404M|  1  91   8   0   0   0| 226M    0 
15.1G 5440k 91.8M  404M|  1  90   9   0   0   0| 184M 1760k
15.1G 5440k 91.8M  404M|  1  81  17   0   0   0| 276M    0 
15.1G 5440k 91.8M  404M|  1  82  17   0   0   0| 285M    0 
15.1G 5448k 91.8M  404M|  1  85  14   0   0   0|  80M   32k
15.1G 5448k 91.8M  404M|  1  86  13   0   0   0| 100M    0 
15.1G 5456k 91.8M  404M|  1  92   7   0   0   0| 237M 1272k
15.1G 5456k 91.8M  404M|  1  90   9   0   0   0| 225M    0 
15.1G 5456k 91.8M  404M|  1  82  17   0   0   0| 231M    0 
15.1G 5464k 91.8M  404M|  1  85  14   0   0   0| 248M   32k
15.1G 5464k 91.8M  404M|  1  87  12   0   0   0| 126M    0 
15.1G 5472k 91.8M  404M|  1  84  15   0   0   0| 175M 1088k
15.1G 5472k 91.8M  404M|  1  90   9   0   0   0| 243M    0 
15.1G 5472k 91.8M  404M|  1  85  14   0   0   0| 111M   92k
15.1G 5480k 91.8M  404M|  1  80  19   0   0   0| 254M   80k
15.1G 5480k 91.9M  404M|  1  85  14   0   0   0| 277M    0 
15.1G 5488k 91.9M  404M|  1  86  13   0   0   0|  93M 6352k
15.1G 5488k 91.9M  405M|  1  83  16   0   0   0| 182M    0 
15.1G 5488k 91.9M  405M|  2  89   9   0   0   0| 258M   68k
15.1G 5496k 91.9M  405M|  1  85  15   0   0   0|  90M   96k
15.1G 5496k 91.9M  405M|  1  77  21   0   0   0| 273M    0 
15.1G 5504k 91.9M  404M|  1  81  17   0   0   0| 241M 1816k
15.1G 5504k 91.9M  404M|  1  83  17   0   0   0|  74M    0 
