[7l------memory-usage----- ----total-cpu-usage---- -dsk/total-
 used  buff  cach  free|usr sys idl wai hiq siq| read  writ
3395M 21.5M 1009M 11.3G| 52   2  46   0   0   0|   0   336k
3530M 21.5M 1062M 11.1G| 54   3  42   0   0   1|   0     0 
3535M 21.5M 1069M 11.1G| 47   2  50   0   0   1|  16k  436k
3319M 21.5M 1069M 11.3G| 47   2  49   0   0   1|   0    36k
3396M 21.5M 1069M 11.2G| 59   3  37   0   0   1|   0     0 
3532M 21.5M 1069M 11.1G| 52   2  45   0   0   1|   0   352k
3535M 21.5M 1076M 11.1G| 45   1  53   0   0   0|  20k    0 
3324M 21.5M 1076M 11.3G| 31   2  66   0   0   1|   0    22M
3398M 21.5M 1098M 11.2G| 52   2  45   0   0   1|   0     0 
3533M 21.5M 1146M 11.0G| 52   4  43   0   0   1|   0     0 
3537M 21.5M 1162M 11.0G| 49   2  48   0   0   1|4096B  316k
3328M 21.5M 1162M 11.2G| 44   2  53   0   0   1|   0    36k
3402M 21.5M 1162M 11.1G| 64   2  33   0   0   1|   0    21M
3534M 21.5M 1162M 11.0G| 55   2  42   0   0   1|   0     0 
3537M 21.5M 1169M 11.0G| 47   1  52   0   0   0|  12k    0 
3327M 21.5M 1169M 11.2G| 33   2  65   0   0   0|   0   292k
3403M 21.5M 1186M 11.1G| 53   3  43   0   0   1|   0     0 
3438M 21.5M 1232M 11.0G| 54   3  42   0   0   1|   0   101M
3439M 21.5M 1248M 11.0G| 27   1  71   0   0   1|   0     0 
3439M 21.5M 1248M 11.0G| 27   0  73   0   0   0|8192B    0 
3439M 21.5M 1248M 11.0G| 26   0  74   0   0   0|   0   304k
3439M 21.5M 1248M 11.0G| 25   1  74   0   0   0|   0     0 
3439M 21.5M 1248M 11.0G| 26   1  74   0   0   0|   0    75M
3440M 21.5M 1285M 11.0G| 27   1  71   0   0   0|   0    18M
3442M 21.5M 1342M 10.9G| 28   3  69   0   0   0|   0     0 
3443M 21.5M 1385M 10.9G| 27   2  70   0   0   0|   0   196k
3445M 21.5M 1426M 10.8G| 27   2  71   0   0   0|   0     0 
3447M 21.5M 1469M 10.8G| 26   2  72   0   0   0|   0    29M
3448M 21.5M 1511M 10.7G| 25   2  72   0   0   1|   0    69M
3448M 21.5M 1554M 10.7G| 24   2  73   0   0   0|   0     0 
3450M 21.6M 1604M 10.6G| 25   2  72   0   0   0|   0   112k
3451M 21.6M 1647M 10.6G| 26   2  72   0   0   0|   0     0 
3452M 21.6M 1689M 10.5G| 26   2  72   0   0   0|  16k    0 
3453M 21.6M 1731M 10.5G| 24   3  73   0   0   1|   0    86M
3238M 21.6M 1534M 10.9G| 25   4  69   0   0   1|  44k 4096B
3334M 21.6M 1358M 11.0G| 40   4  55   0   0   1|   0   316k
3205M 21.6M 1442M 11.0G| 67   5  27   0   0   0|   0    12k
3334M 21.6M 1554M 10.8G| 91   5   3   0   0   0|   0  4096B
3428M 21.6M 1614M 10.6G| 94   5   1   0   0   0|   0  7352k
3455M 21.6M 1658M 10.6G| 95   4   1   0   0   0|   0  4096B
3506M 21.6M 1716M 10.5G| 90   4   5   0   0   0|4096B  360k
3514M 21.6M 1783M 10.4G| 90   5   6   0   0   1|4096B    0 
3518M 21.6M 1846M 10.3G| 87   5   7   0   0   0|   0  8192B
3530M 21.6M 1906M 10.3G| 89   4   6   0   0   0|   0  7380k
3533M 21.6M 1973M 10.2G| 81   4  14   0   0   1|   0     0 
3537M 21.6M 2039M 10.1G| 80   4  16   0   0   0|   0   136k
3338M 21.6M 2063M 10.3G| 75   6  19   0   0   1|  44k   44k
3416M 21.6M 2118M 10.2G| 88   5   6   0   0   0|   0    69M
3482M 21.6M 2171M 10.0G| 90   5   5   1   0   0|   0   131M
3533M 21.6M 2177M 9.99G| 91   5   2   2   0   0|   0   156M
3372M 21.7M 2143M 10.2G| 69   5  12  12   0   2|   0   224M
3092M 21.7M 2169M 10.4G| 72   6  13   8   0   1|4096B  160M
3239M 21.7M 2129M 10.3G| 91   6   2   1   0   0|   0   153M
3106M 21.8M 2148M 10.4G| 90   5   3   1   0   0|   0   169M
3209M 21.8M 2190M 10.3G| 90   5   3   1   0   1|   0   309M
3339M 21.8M 2123M 10.2G| 92   6   2   0   0   0|  12k   11M
3209M 21.8M 2192M 10.3G| 84   5  11   0   0   0|4096B    0 
3290M 21.8M 2266M 10.1G| 86   6   8   0   0   0|   0    12k
3347M 21.8M 2308M 10.0G| 95   4   0   0   0   0|4096B 8192B
3385M 21.8M 2358M 9.96G| 92   5   3   0   0   0|   0  8192B
3410M 21.8M 2342M 9.95G| 88   6   6   0   0   0|   0   360k
3239M 21.8M 2392M 10.1G| 87   7   6   0   0   0|  16k   44k
3318M 21.8M 2423M 9.96G| 94   4   1   0   0   0|   0  4096B
3372M 21.8M 2464M 9.87G| 90   5   4   0   0   0|   0     0 
3384M 21.8M 2527M 9.80G| 84   4  11   0   0   0|   0     0 
3391M 21.8M 2609M 9940M| 81   4  14   0   0   0|4096B  328k
3265M 21.8M 2616M 9.82G| 94   4   3   0   0   0|  40k   48k
3187M 21.8M 2597M 9.92G| 85   5   9   0   0   0|  16k   52k
3158M 21.8M 2629M 9.92G| 82   5  12   0   0   1|   0    36k
3256M 21.8M 2661M 9.79G| 91   4   4   0   0   0|   0     0 
3011M 21.8M 2647M 10.0G| 74   5  20   0   0   1|   0   444k
2945M 21.8M 2663M 10.1G| 81   6  13   0   0   1|4096B   64k
3002M 21.8M 2691M 10.0G| 81   3  15   0   0   1|   0     0 
3023M 21.8M 2730M 9.95G| 63   3  32   0   0   2|   0     0 
2732M 21.8M 2716M 10.2G| 32   3  64   0   0   1|  20k   72k
2732M 21.8M 2715M 10.2G| 25   2  72   0   0   1|8192B  324k
2427M 21.8M 2693M 10.6G| 10   2  88   1   0   0|1776k  236k
2423M 21.8M 2693M 10.6G|  0   0  99   0   0   0|   0  4096B
2425M 21.8M 2693M 10.6G|  2   1  97   0   0   0|8192B   80k
2425M 21.8M 2693M 10.6G|  0   1  99   0   0   0|   0     0 
2425M 21.9M 2693M 10.6G|  0   0  99   0   0   0|8192B   68M
2425M 21.9M 2693M 10.6G|  0   0 100   0   0   0|   0     0 
2201M 21.9M 2693M 10.8G|  0   1  99   0   0   0|   0     0 
2069M 21.9M 2692M 10.9G|  0   0  99   0   0   0|   0     0 
2131M 21.9M 2018M 11.5G| 20   5  75   0   0   0|   0  4096B
2203M 21.9M 2018M 11.4G| 30   2  68   0   0   0|4096B   77M
2250M 21.9M 2018M 11.4G| 28   1  70   0   0   0|   0     0 
2359M 21.9M 2018M 11.3G| 47   2  51   0   0   0|   0     0 
2387M 21.9M 2018M 11.3G| 15   1  84   0   0   1|4096B   24k
2393M 21.9M 2018M 11.3G|  1   0  99   0   0   0|   0     0 
2686M 21.9M 2019M 11.0G| 62   9  26   2   0   0|   0   197M
2947M 21.9M 2019M 10.7G| 90   5   3   1   0   0|   0   124M
3097M 21.9M 2019M 10.6G| 94   5   2   0   0   0|   0     0 
3222M 21.9M 2020M 10.4G| 92   5   3   0   0   0|   0     0 
3860M 21.9M 2020M 9.83G| 92   6   2   0   0   0|8192B    0 
3885M 21.9M 2020M 9.80G| 89   3   8   0   0   0|   0     0 
3892M 21.9M 2020M 9.79G| 86   3  10   0   0   1|   0    98M
3895M 21.9M 2020M 9.79G| 96   3   0   0   0   0|   0     0 
3894M 21.9M 2020M 9.79G| 81   0  18   0   0   1|  16k    0 
3895M 21.9M 2020M 9.79G| 77   1  23   0   0   0|   0     0 
3898M 21.9M 2056M 9987M| 81   1  17   0   0   1|  16k    0 
3901M 21.9M 2323M 9716M| 82   7  11   0   0   1|   0    76M
3903M 21.9M 2345M 9693M| 80   4  14   0   0   2|8192B    0 
3908M 21.9M 2380M 9653M| 91   4   5   0   0   0|   0     0 
3909M 21.9M 2418M 9615M| 83   2  13   0   0   1|   0     0 
3655M 21.9M 2359M 9927M| 70   2  27   0   0   1|4096B   40k
3719M 21.9M 2399M 9822M| 79   3  17   0   0   0|  60k   83M
3766M 22.0M 2621M 9554M| 87   5   7   0   0   0|   0     0 
3802M 22.0M 2754M 9385M| 91   6   4   0   0   0|   0     0 
3913M 22.0M 2929M 9099M| 80   8  12   0   0   1|   0     0 
3918M 22.0M 2995M 9028M| 74   8  17   0   0   1|   0     0 
3490M 22.0M 2756M 9695M| 69   9  22   0   0   0|4096B  984k
3188M 22.0M 2665M 9.85G| 84   8   8   0   0   1|   0    76k
3157M 22.0M 2665M 9.88G| 92   5   3   0   0   0|   0    36k
3369M 22.0M 2665M 9906M| 93   5   2   0   0   0|   0     0 
3751M 22.0M 2691M 9498M| 91   5   3   0   0   0|   0     0 
3777M 22.0M 2719M 9444M| 92   4   3   0   0   0|   0  2060k
3891M 22.0M 2737M 9313M| 90   4   6   0   0   0|   0     0 
3897M 22.0M 2772M 9272M| 91   3   5   0   0   0|   0     0 
3900M 22.0M 2737M 9304M| 95   3   1   0   0   0|   0     0 
3725M 22.0M 2767M 9449M| 84   3  13   0   0   0|4096B   36k
3775M 22.0M 2790M 9375M| 91   2   6   0   0   0|   0   528k
3796M 22.0M 2899M 9245M| 91   4   5   0   0   0|   0     0 
3896M 22.0M 3058M 8987M| 85   6   9   0   0   0|   0     0 
3899M 22.0M 3154M 8888M| 82   5  12   0   0   0|   0     0 
3727M 22.0M 3330M 8885M| 81  10   9   0   0   0|   0   100M
3773M 22.0M 3246M 8922M| 72   9  16   3   0   0|   0   152M
3018M 22.0M 3178M 9745M| 66   9  25   0   0   0|   0    16k
3360M 22.0M 3196M 9385M| 90   6   4   0   0   0|  32k    0 
3463M 22.0M 3232M 9246M| 93   4   3   0   0   0|   0     0 
3924M 22.0M 3263M 8753M| 87   6   7   0   0   0|  16k    0 
3934M 22.1M 3263M 8743M| 70   3  25   1   0   1|   0   107M
3940M 22.1M 3263M 8737M| 65   2  27   5   0   1|   0   181M
3945M 22.1M 3263M 8732M| 60   0  27  12   0   1|  16k  160M
3946M 22.1M 3263M 8732M| 51   1  37  12   0   0|   0   211M
3950M 22.1M 3388M 8603M| 55   4  32   9   0   0|   0   214M
3052M 22.1M 3457M 9431M| 36   6  45  12   0   1|   0   130M
3188M 22.1M 3518M 9235M| 62   5  33   0   0   0|   0     0 
3440M 22.1M 3534M 8967M| 64   5  31   0   0   0|   0  4096B
3634M 22.1M 3563M 8743M| 71   4  25   0   0   0|   0  4096B
3738M 22.1M 3600M 8603M| 78   3  18   0   0   1|   0     0 
3838M 22.1M 3619M 8484M| 54   3  43   0   0   1|   0   388k
3974M 22.1M 3680M 8287M| 38   3  58   0   0   1|   0     0 
3763M 22.2M 3800M 8378M| 49   4  46   0   0   1|   0    36k
3836M 22.2M 3879M 8226M| 94   4   2   0   0   0|   0    20k
3895M 22.2M 3896M 8150M| 95   4   1   0   0   0|  16k   16k
3926M 22.2M 3900M 8115M| 92   5   3   0   0   0|   0   296k
3998M 22.2M 3916M 8027M| 85   4  10   0   0   1|   0     0 
4000M 22.2M 3957M 7983M| 76   4  18   0   0   2|  12k    0 
4003M 22.2M 3919M 8019M| 78   4  16   0   0   1|4096B   16k
3833M 22.2M 3925M 8183M| 83   5  11   0   0   1|   0    40k
3388M 22.2M 3706M 8847M| 82   7  11   0   0   0|   0   328k
3279M 22.2M 3596M 9066M| 90   6   4   0   0   0|  44k   44k
3466M 22.2M 3599M 8875M| 91   6   3   0   0   0|4096B    0 
3385M 22.2M 3377M 9179M| 87   7   6   0   0   0|  12k   48k
3412M 22.2M 3453M 9076M| 88   6   5   0   0   0|  16k 4096B
3452M 22.2M 3528M 8960M| 91   5   4   0   0   0|   0   588k
3548M 22.2M 3597M 8796M| 94   4   2   0   0   0|   0  4096B
3653M 22.2M 3672M 8616M| 90   6   4   0   0   0|4096B   12k
3699M 22.2M 3712M 8529M| 95   3   1   0   0   0|   0  8192B
3572M 22.2M 3705M 8664M| 86   7   7   0   0   0|  32k   48k
3443M 22.2M 3670M 8827M| 88   5   7   0   0   0|  68k 1820k
3542M 22.2M 3675M 8724M| 94   5   1   0   0   0|   0  8192B
3572M 22.2M 3611M 8757M| 90   5   5   0   0   0|   0  8192B
3538M 22.2M 3638M 8765M| 83   6  11   0   0   0|   0    36k
3235M 22.3M 3479M 9227M| 76   7  17   0   0   1|8192B   96k
3119M 22.3M 3510M 9311M| 85   5  10   0   0   0|  48k   81M
3239M 22.3M 3516M 9185M| 89   4   7   0   0   0|   0   105M
3287M 22.3M 3568M 9086M| 68   4  27   0   0   1|   0  4096B
3381M 22.3M 3553M 9007M| 87   4   9   0   0   0|   0    20k
3198M 22.3M 3558M 9184M| 89   4   7   0   0   0|   0    36k
2828M 22.3M 3494M 9619M| 43   4  52   0   0   1|   0   484k
2668M 22.3M 3422M 9850M| 24   2  72   1   0   1|8192B  296k
2457M 22.3M 3422M 9.83G|  0   0  99   0   0   0|   0    36k
2456M 22.3M 3423M 9.83G|  2   1  96   1   0   0|  16k   96k
2456M 22.3M 3423M 9.83G|  0   0 100   0   0   0|   0     0 
2456M 22.3M 3423M 9.83G|  0   0  99   0   0   0|   0   320k
2456M 22.3M 3423M 9.83G|  0   0  99   0   0   0|   0    69M
2456M 22.3M 3423M 9.83G|  0   0  99   0   0   0|   0     0 
2062M 22.3M 1941M 11.7G|  1   4  96   0   0   0|   0     0 
2082M 22.3M  661M 12.9G| 11   5  84   0   0   1|   0  4096B
2150M 22.3M  661M 12.8G| 29   2  68   0   0   1|   0   684k
2199M 22.3M  661M 12.8G| 26   2  72   0   0   0|   0  7800k
2326M 22.3M  661M 12.7G| 41   2  56   0   0   0|   0     0 
2367M 22.3M  661M 12.6G| 33   1  65   0   0   0|4096B   20k
2367M 22.3M  661M 12.6G|  1   0  99   0   0   0|   0     0 
2539M 22.3M  661M 12.4G| 34   8  58   0   0   0|4096B   24k
2840M 22.3M  661M 12.1G| 92   6   2   0   0   0|   0    16M
3024M 22.3M  661M 12.0G| 92   5   3   0   0   0|   0     0 
3172M 22.3M  662M 11.8G| 94   5   1   0   0   0|   0     0 
3829M 22.3M  662M 11.2G| 90   7   3   0   0   0|  36k    0 
3833M 22.3M  683M 11.2G| 86   3  11   0   0   0|8192B   12k
3228M 22.3M  683M 11.7G| 64   5  30   0   0   1|   0    24M
3365M 22.3M  683M 11.6G| 95   4   1   0   0   0|   0     0 
3447M 22.3M  683M 11.5G| 95   3   1   0   0   0|  16k    0 
3530M 22.3M  684M 11.5G| 93   2   4   0   0   0|   0     0 
3853M 22.3M  684M 11.1G| 93   3   4   0   0   0|  20k    0 
3221M 22.4M  705M 11.7G| 80   5  15   0   0   0|4096B   24M
3364M 22.4M  709M 11.6G| 87   3  10   0   0   0|   0  4096B
3481M 22.4M  780M 11.4G| 94   5   2   0   0   0|  16k    0 
3733M 22.4M  823M 11.1G| 91   5   4   0   0   0|   0     0 
3612M 22.4M  837M 11.2G| 88   4   8   0   0   1|   0    32k
3407M 22.4M  844M 11.4G| 91   3   6   0   0   0|8192B   16M
3334M 22.4M  844M 11.5G| 88   4   8   0   0   0|   0    36k
3449M 22.4M  844M 11.4G| 94   3   3   0   0   0|  20k    0 
3625M 22.4M  844M 11.2G| 94   3   3   0   0   0|   0     0 
3749M 22.4M  851M 11.1G| 85   2  12   0   0   0|   0     0 
3321M 22.4M  898M 11.4G| 63   4  32   0   0   1|   0  1196k
3422M 22.4M  969M 11.3G| 72   5  23   0   0   0|   0  4096B
3515M 22.4M  976M 11.2G| 84   4  12   0   0   0|   0     0 
3552M 22.4M  999M 11.1G| 81   3  16   0   0   1|   0     0 
3655M 22.4M 1026M 11.0G| 73   2  23   0   0   1|   0     0 
3461M 22.4M 1047M 11.2G| 48   3  49   0   0   1|  32k  344k
3523M 22.4M 1069M 11.1G| 64   3  33   0   0   0|   0   652k
3555M 22.4M  995M 11.1G| 61   3  35   0   0   1|   0     0 
3354M 22.4M 1016M 11.3G| 36   2  61   0   0   1|   0    36k
3415M 22.4M 1060M 11.2G| 51   3  46   0   0   1|   0     0 
3545M 22.4M 1074M 11.1G| 55   3  41   0   0   1|   0   312k
3309M 22.4M 1081M 11.3G| 51   2  45   0   0   1|   0   408k
3356M 22.4M 1081M 11.2G| 46   2  50   0   0   2|   0  4096B
3414M 22.4M 1081M 11.2G| 52   2  46   0   0   1|   0     0 
3549M 22.4M 1081M 11.0G| 57   3  41   0   0   0|   0     0 
3310M 22.5M 1088M 11.3G| 41   1  58   0   0   1|   0   360k
3355M 22.5M 1114M 11.2G| 35   2  62   0   0   0|   0    22M
3416M 22.5M 1153M 11.1G| 52   3  44   0   0   1|   0     0 
3547M 22.5M 1167M 11.0G| 54   3  42   0   0   1|   0     0 
3310M 22.5M 1174M 11.2G| 56   1  42   0   0   1|  48k   32k
3355M 22.5M 1174M 11.1G| 45   2  53   0   0   1|   0   288k
3419M 22.5M 1174M 11.1G| 52   2  46   0   0   1|   0    21M
3550M 22.5M 1174M 11.0G| 55   2  42   0   0   1|   0     0 
3313M 22.5M 1181M 11.2G| 43   2  55   0   0   1|   0    32k
3359M 22.5M 1210M 11.1G| 37   2  61   0   0   0|  28k 4096B
3421M 22.5M 1247M 11.0G| 52   3  45   0   0   1|   0   292k
3453M 22.5M 1260M 11.0G| 49   2  47   0   0   1|   0   101M
3454M 23.1M 1260M 11.0G| 26   0  72   2   0   0|1004k    0 
3454M 23.1M 1260M 11.0G| 26   0  73   0   0   0|   0     0 
3455M 23.1M 1260M 11.0G| 25   0  73   0   0   1|   0     0 
3455M 23.1M 1276M 10.9G| 25   1  74   0   0   0|   0   220k
3456M 23.1M 1316M 10.9G| 27   2  70   0   0   0|   0    93M
3459M 23.1M 1369M 10.9G| 28   2  69   0   0   0|4096B    0 
3460M 23.1M 1413M 10.8G| 27   2  71   0   0   1|   0     0 
3461M 23.1M 1455M 10.8G| 26   3  71   0   0   0|   0     0 
3462M 23.2M 1498M 10.7G| 25   2  73   0   0   0|   0   216k
3463M 23.2M 1542M 10.7G| 25   2  73   0   0   0|   0    98M
3464M 23.2M 1584M 10.6G| 25   2  73   0   0   0|   0     0 
3465M 23.2M 1628M 10.6G| 25   2  72   0   0   1|   0     0 
3467M 23.2M 1672M 10.5G| 25   2  72   0   0   1|   0     0 
3468M 23.2M 1715M 10.5G| 25   2  72   0   0   0|   0   132k
3469M 23.2M 1758M 10.5G| 26   2  72   0   0   0|   0    55M
3315M 23.2M 1471M 10.9G| 28   5  66   0   0   1|   0    31M
3202M 23.2M 1412M 11.1G| 46   6  48   0   0   0|   0  4096B
3297M 23.2M 1531M 10.9G| 92   4   3   0   0   0|8192B   12k
3503M 23.2M 1578M 10.6G| 94   5   1   0   0   0|   0   424k
3537M 23.2M 1615M 10.5G| 96   4   0   0   0   0|   0  7380k
3545M 23.2M 1680M 10.5G| 91   4   4   0   0   0|   0     0 
3552M 23.2M 1764M 10.4G| 83   4  12   0   0   1|   0  4096B
3573M 23.2M 1817M 10.3G| 94   4   2   0   0   0|   0    12k
3579M 23.2M 1877M 10.2G| 89   5   6   0   0   0|   0   204k
3585M 23.2M 1943M 10.2G| 84   5  11   0   0   0|   0     0 
3588M 23.2M 2010M 10.1G| 80   4  15   0   0   1|   0  7396k
3422M 23.2M 2031M 10.2G| 75   5  19   0   0   1|4096B   48k
3493M 23.2M 2087M 10.1G| 87   6   7   0   0   0|   0    23M
3532M 23.2M 2143M 10.0G| 89   6   5   0   0   0|   0    46M
3577M 23.3M 2202M 9.92G| 90   5   4   1   0   1|  12k   64M
3498M 23.3M 2113M 10.1G| 87   6   7   0   0   0|4096B   65M
3095M 23.3M 2148M 10.4G| 76   7  17   0   0   1|   0    16k
3240M 23.3M 2176M 10.3G| 90   6   4   0   0   0|   0     0 
3351M 23.3M 2146M 10.2G| 92   4   4   0   0   0|4096B  456k
3169M 23.3M 2184M 10.3G| 89   5   6   0   0   0|   0  4096B
3319M 23.4M 2233M 10.1G| 89   6   4   1   0   0|   0   177M
3365M 23.4M 2299M 10.0G| 93   4   2   1   0   0|   0   160M
3238M 23.4M 2262M 10.2G| 86   5   7   2   0   1|4096B  205M
3326M 23.4M 2308M 10.1G| 92   5   3   0   0   0|   0   161M
3376M 23.4M 2323M 10.0G| 87   5   6   2   0   0|   0   160M
3273M 23.4M 2359M 10.1G| 88   4   5   2   0   1|   0   158M
3210M 23.4M 2381M 10.1G| 87   7   6   0   0   0|4096B   69M
3311M 23.4M 2425M 9.96G| 90   5   5   0   0   0|   0  8192B
3381M 23.4M 2460M 9.86G| 93   4   2   0   0   0|   0   412k
3417M 23.4M 2509M 9.78G| 88   5   6   0   0   1|   0     0 
3280M 23.4M 2547M 9.88G| 81   5  14   0   0   1|4096B   44k
3359M 23.4M 2597M 9983M| 89   5   6   0   0   0|4096B   20k
3402M 23.4M 2638M 9899M| 94   4   1   0   0   0|   0     0 
3140M 23.4M 2615M 9.95G| 81   6  12   0   0   0|   0   424k
3221M 23.4M 2668M 9.82G| 83   4  13   0   0   0|   0     0 
3025M 23.4M 2644M 10.0G| 87   6   7   0   0   0|4096B   48k
3058M 23.4M 2688M 9.95G| 66   5  27   0   0   2|   0  4096B
3002M 23.4M 2696M 10.0G| 86   4  10   0   0   0|  76k   48k
3037M 23.4M 2728M 9.94G| 74   4  22   0   0   0|   0   384k
2751M 23.4M 2725M 10.2G| 52   4  42   0   0   2|  12k   72k
2598M 23.4M 2711M 10.4G| 19   2  79   0   0   1|   0    40k
2439M 23.4M 2695M 10.6G| 14   2  83   1   0   1|  32k  204k
2435M 23.4M 2695M 10.6G|  6   0  93   0   0   0|   0  4096B
2437M 23.5M 2696M 10.6G|  2   1  97   1   0   0|  12k  456k
2437M 23.5M 2696M 10.6G|  0   0  99   0   0   0|   0     0 
2437M 23.5M 2696M 10.6G|  0   0 100   0   0   0|   0     0 
2437M 23.5M 2696M 10.6G|  0   1  99   0   0   0|   0    67M
2075M 23.5M 2695M 10.9G|  1   1  98   0   0   0|   0     0 
2072M 23.5M 2358M 11.2G|  0   1  97   1   0   0|   0   348k
2150M 23.5M 2023M 11.5G| 22   3  74   0   0   0|   0  4096B
2212M 23.5M 2023M 11.4G| 30   2  68   0   0   0|   0     0 
2285M 23.5M 2023M 11.4G| 32   2  66   0   0   1|   0    76M
2385M 23.5M 2023M 11.3G| 48   2  49   1   0   0|   0    12k
2403M 23.5M 2023M 11.2G|  9   1  91   0   0   0|4096B  548k
2419M 23.5M 2023M 11.2G|  4   1  96   0   0   0|   0     0 
2787M 23.5M 2023M 10.9G| 75  10  15   0   0   0|   0    24k
3030M 23.5M 2023M 10.6G| 93   6   1   0   0   0|   0   220M
3162M 23.5M 2024M 10.5G| 94   4   2   0   0   0|   0   100M
3498M 23.5M 2024M 10.2G| 92   5   3   0   0   0|   0   468k
3875M 23.5M 2024M 9.80G| 91   5   4   0   0   0|   0     0 
3901M 23.5M 2024M 9.78G| 88   3   8   0   0   1|   0     0 
3910M 23.5M 2024M 9.77G| 85   3  11   0   0   1|   0     0 
3914M 23.5M 2024M 9.77G| 97   3   0   0   0   0|   0    49M
3914M 23.5M 2024M 9.77G| 82   1  17   0   0   0|  16k  100k
3914M 23.5M 2024M 9.77G| 79   1  19   0   0   0|   0     0 
3913M 23.5M 2069M 9957M| 81   1  18   0   0   0|   0     0 
3918M 23.5M 2338M 9683M| 78   7  14   0   0   0|   0     0 
3918M 23.5M 2347M 9675M| 81   3  15   0   0   1|4096B  174M
3922M 23.5M 2372M 9645M| 94   2   3   0   0   0|   0   156k
3923M 23.5M 2410M 9607M| 79   1  19   0   0   0|   0     0 
3924M 23.5M 2364M 9652M| 74   2  23   0   0   0|   0  8192B
3754M 23.5M 2402M 9783M| 86   2  11   0   0   0|   0    36k
3801M 23.5M 2641M 9498M| 87   6   7   0   0   0|4096B   34M
3925M 23.6M 2772M 9243M| 88   7   5   0   0   0|   0   300k
3933M 23.6M 2953M 9054M| 78   9  13   0   0   1|   0     0 
3940M 23.6M 3140M 8859M| 75   8  16   0   0   1|   0     0 
2949M 23.6M 2780M 9.97G| 56   8  35   0   0   1|   0   128k
2958M 23.6M 2669M 10.1G| 82   8  10   0   0   0|   0   720k
3158M 23.6M 2669M 9.87G| 91   5   3   0   0   0|   0   576k
3301M 23.6M 2670M 9968M| 95   4   1   0   0   0|   0     0 
3776M 23.6M 2718M 9445M| 91   7   3   0   0   0|   0     0 
3853M 23.6M 2724M 9362M| 90   4   6   0   0   1|   0     0 
3911M 23.6M 2752M 9276M| 87   4   8   0   0   1|   0   644k
3915M 23.6M 2780M 9245M| 95   3   2   0   0   0|   0     0 
3917M 23.6M 2811M 9211M| 88   3   9   0   0   1|   0   228k
3674M 23.6M 2741M 9524M| 73   1  25   0   0   0|   0    32k
3749M 23.6M 2741M 9449M| 84   2  14   0   0   0|   0  4096B
3797M 23.6M 2934M 9209M| 88   7   6   0   0   0|   0   976k
3878M 23.6M 2988M 9073M| 90   3   7   0   0   1|   0     0 
3921M 23.6M 3168M 8850M| 93   5   2   0   0   0|   0   248k
3931M 23.6M 3387M 8621M| 73   9  16   1   0   1|8192B  154M
3932M 23.6M 3281M 8726M| 43   6  20  30   0   1|  24k  162M
2740M 23.6M 3182M 9.78G| 11   4  81   4   0   1|   0    43M
3062M 23.7M 3183M 9694M| 73   9  18   0   0   0|   0    20k
3257M 23.7M 3183M 9499M| 91   5   4   0   0   0|   0   596k
3395M 23.7M 3183M 9361M| 93   5   3   0   0   0|   0     0 
3958M 23.7M 3184M 8797M| 86   7   6   0   0   0|8192B   47M
3967M 23.8M 3220M 8752M| 77   4  14   4   0   2|  52k  230M
3974M 23.8M 3257M 8707M| 79   3  14   4   0   1|  12k  158M
3975M 23.8M 3258M 8706M| 55   1  22  22   0   0|8192B  156M
3976M 23.8M 3268M 8695M| 54   1  34  10   0   1|  12k  276M
3980M 23.8M 3394M 8565M| 55   3  41   0   0   1|   0    88M
3008M 23.8M 3453M 9479M| 19   4  76   0   0   0|   0   128k
3176M 23.8M 3508M 9256M| 58   5  36   0   0   1|   0  8192B
3276M 23.8M 3539M 9124M| 65   3  31   0   0   0|   0   424k
3568M 23.8M 3551M 8820M| 65   5  29   0   0   1|   0  4096B
3690M 23.8M 3588M 8660M| 74   5  21   0   0   0|   0  4096B
3817M 23.8M 3624M 8498M| 72   4  24   0   0   0|   0     0 
3964M 23.8M 3653M 8321M| 43   3  53   0   0   0|   0     0 
3725M 23.8M 3733M 8481M| 32   2  65   0   0   1|   0   300k
3799M 23.8M 3870M 8270M| 84   6  10   0   0   0|8192B   24k
3888M 23.8M 3900M 8151M| 95   5   0   0   0   0|   0    20k
3915M 23.8M 3903M 8121M| 94   4   2   0   0   0|   0  4096B
3983M 23.8M 3908M 8049M| 87   5   7   0   0   0|   0     0 
3988M 23.8M 3946M 8005M| 79   4  15   0   0   1|   0   272k
3994M 23.8M 3989M 7956M| 80   3  15   0   0   1|   0     0 
3788M 23.8M 3928M 8223M| 83   4  12   0   0   0|   0    48k
3876M 23.8M 3709M 8354M| 81   7  11   0   0   1|4096B   24k
3524M 23.8M 3599M 8815M| 83   7   9   0   0   1|   0    80k
3401M 23.9M 3603M 8936M| 91   6   4   0   0   0|   0   440k
3560M 23.9M 3367M 9012M| 90   6   4   0   0   0|   0    16k
3344M 23.9M 3409M 9186M| 86   9   5   0   0   0|   0    80k
3524M 23.9M 3497M 8919M| 92   5   3   0   0   0|  16k 4096B
