[7l------memory-usage----- ----total-cpu-usage---- -dsk/total-
 used  buff  cach  free|usr sys idl wai hiq siq| read  writ
3411M 28.7M 3414M 9108M| 38   2  60   0   0   0|   0  3676k
3670M 28.7M 3441M 8822M| 37   3  60   0   0   0|   0    14M
3813M 28.7M 3471M 8649M| 44   3  53   0   0   0|8192B    0 
4033M 28.7M 3436M 8464M| 29   2  69   0   0   0|   0  9100k
4093M 28.8M 3503M 8337M| 22   1  76   0   0   0|4096B   18M
3955M 28.8M 3634M 8343M| 51   3  46   0   0   0|  16k 8596k
4012M 28.8M 3714M 8207M| 67   2  31   0   0   0|   0  2600k
4125M 28.8M 3726M 8082M| 71   3  26   0   0   0|   0    10M
4118M 28.8M 3767M 8048M| 51   2  47   0   0   1|   0   264k
4157M 28.8M 3792M 7984M| 57   1  41   0   0   1|   0   128k
4166M 28.8M 3801M 7966M| 53   1  45   0   0   0|   0     0 
3385M 28.8M 3512M 9036M| 39   3  58   0   0   1|   0    67M
3573M 28.8M 3404M 8956M| 44   3  53   0   0   0|   0  8192B
3467M 28.8M 3336M 9130M| 58   3  39   0   0   0|   0   368k
3511M 28.8M 3381M 9040M| 64   4  32   0   0   0|4096B   23M
3442M 28.8M 3227M 9263M| 67   4  29   0   0   0|   0    17M
3726M 28.8M 3280M 8927M| 64   4  32   0   0   0|   0    20M
3769M 28.8M 3397M 8767M| 50   2  47   0   0   0|   0     0 
3830M 28.8M 3428M 8674M| 71   2  27   0   0   0|4096B   13M
3825M 28.8M 3450M 8658M| 66   2  32   0   0   0|8192B  176k
3633M 28.8M 3387M 8912M| 51   2  47   0   0   0|4096B   48k
3817M 28.8M 3411M 8704M| 50   3  46   0   0   1|   0    10M
3359M 28.8M 3265M 9309M| 43   3  54   0   0   0|   0   112k
3401M 28.8M 3302M 9230M| 59   3  37   0   0   0|  24k   14M
3230M 28.8M 3208M 9495M| 66   2  31   0   0   0|  48k  248k
3244M 28.8M 3265M 9424M| 35   2  63   0   0   0|   0    24M
3406M 28.8M 3296M 9230M| 66   2  32   0   0   0|8192B   32k
3070M 28.8M 3188M 9675M| 31   2  67   0   0   1|  12k  146M
2713M 28.8M 3162M 9.82G| 14   1  85   0   0   0|   0    80k
2711M 28.8M 3118M 9.87G|  7   1  92   0   0   0|   0   824k
2543M 28.8M 3118M 10.0G|  0   0  99   0   0   0|   0    40k
2542M 28.8M 3119M 10.0G|  1   0  98   0   0   0|4096B  120k
2528M 28.8M 2230M 10.9G|  0   1  98   0   0   0|8192B   72k
2516M 28.8M 1637M 11.5G|  0   1  99   0   0   0|   0   656k
2516M 28.9M 1637M 11.5G|  0   0 100   0   0   0|   0   188k
2516M 28.9M 1637M 11.5G|  0   0 100   0   0   0|   0   440k
2182M 28.9M 1637M 11.8G|  0   0  99   0   0   0|  92k    0 
2223M 28.9M  621M 12.8G|  6   2  93   0   0   0|  96k    0 
2304M 28.9M  621M 12.7G| 15   1  84   0   0   0|   0   140k
2375M 28.9M  621M 12.6G| 17   1  82   0   0   0|   0   424k
2457M 28.9M  621M 12.6G| 33   1  66   0   0   0|  16k   40k
2468M 28.9M  621M 12.5G|  8   0  92   0   0   0|   0     0 
2491M 28.9M  621M 12.5G|  4   0  95   0   0   0|   0   104k
3051M 28.9M  622M 12.0G| 66   4  30   0   0   0|   0    28k
3291M 28.9M  623M 11.7G| 80   3  17   0   0   0|   0   364k
3971M 28.9M  623M 11.1G| 74   4  22   0   0   0|  12k    0 
3277M 28.9M  644M 11.7G| 40   2  57   0   0   1|4096B  112k
3542M 28.9M  644M 11.5G| 66   3  32   0   0   0|  20k    0 
3641M 28.9M  644M 11.4G| 76   2  21   0   0   0|4096B   24M
3972M 28.9M  664M 11.0G| 54   2  44   0   0   0|4096B  440k
3265M 28.9M  665M 11.7G| 22   1  76   0   0   1|  16k  112k
3532M 28.9M  665M 11.5G| 58   3  39   0   0   0|4096B    0 
3652M 28.9M  665M 11.3G| 66   2  32   0   0   0|8192B   31M
3979M 28.9M  754M 10.9G| 57   3  40   0   0   0|4096B    0 
3262M 28.9M  804M 11.6G| 25   2  72   0   0   0|4096B  340k
3535M 28.9M  804M 11.3G| 59   2  39   0   0   0|   0     0 
3649M 28.9M  805M 11.2G| 78   2  20   0   0   0|   0     0 
3874M 28.9M  819M 11.0G| 44   2  53   0   0   0|   0  7444k
3397M 28.9M  819M 11.4G| 20   1  78   0   0   1|  56k   64k
3579M 28.9M  819M 11.3G| 45   2  53   0   0   0|   0   304k
3751M 28.9M  813M 11.1G| 50   2  48   0   0   0|   0     0 
3772M 28.9M  873M 11.0G| 32   1  67   0   0   0|   0     0 
3613M 28.9M  938M 11.1G| 33   2  65   0   0   0|   0    36k
3654M 28.9M  949M 11.1G| 37   1  61   0   0   0|  12k 7304k
3656M 29.0M  972M 11.0G| 29   0  70   0   0   0|4096B  236k
3656M 29.0M  995M 11.0G| 22   0  77   0   0   0|8192B    0 
3657M 29.0M 1019M 11.0G| 22   0  77   0   0   0|   0     0 
3657M 29.0M  950M 11.1G| 20   1  79   0   0   0|4096B    0 
3458M 29.0M  950M 11.3G| 14   1  84   0   0   0|8192B   30M
3551M 29.0M  974M 11.1G| 27   1  71   0   0   0|4096B  236k
3700M 29.0M 1029M 10.9G| 31   2  66   0   0   1|8192B    0 
3712M 29.0M 1036M 10.9G| 22   1  77   0   0   0|4096B 4096B
3549M 29.0M 1036M 11.1G| 35   1  63   0   0   0|   0    32k
3697M 29.0M 1036M 10.9G| 33   1  66   0   0   1|  16k   40k
3710M 29.0M 1043M 10.9G| 23   0  76   0   0   1|   0   236k
3577M 29.0M 1043M 11.0G| 27   1  72   0   0   0|   0    32k
3723M 29.0M 1043M 10.9G| 31   1  68   0   0   0|  24k    0 
3734M 29.0M 1079M 10.9G| 23   1  76   0   0   0|4096B 4096B
3601M 29.0M 1128M 10.9G| 28   2  70   0   0   0|4096B   32k
3748M 29.0M 1129M 10.8G| 31   1  67   0   0   1|8192B 1172k
3759M 29.0M 1136M 10.8G| 31   1  68   0   0   1|  88k    0 
3610M 29.0M 1136M 10.9G| 31   2  68   0   0   0|4096B   36k
3654M 29.0M 1136M 10.9G| 28   1  71   0   0   0|4096B   12M
3654M 29.0M 1136M 10.9G| 13   0  87   0   0   0|   0     0 
3654M 29.0M 1136M 10.9G| 14   0  85   0   0   0|   0   108M
3654M 29.0M 1179M 10.8G| 13   1  86   0   0   0|   0    40k
3652M 29.0M 1215M 10.8G| 13   0  87   0   0   0|4096B    0 
3659M 29.0M 1215M 10.8G| 15   0  84   0   0   1|   0     0 
3660M 29.0M 1215M 10.8G| 13   0  87   0   0   0|   0   280k
3660M 29.0M 1215M 10.8G| 13   0  87   0   0   0|   0  7768k
3667M 29.0M 1215M 10.8G| 14   0  86   0   0   0|   0     0 
3666M 29.0M 1245M 10.8G| 13   0  87   0   0   0|   0     0 
3667M 29.0M 1289M 10.7G| 15   1  84   0   0   0|   0     0 
3670M 29.0M 1339M 10.7G| 17   1  82   0   0   0|   0     0 
3672M 29.1M 1381M 10.6G| 13   1  86   0   0   0|   0    59M
3672M 29.1M 1425M 10.6G| 14   1  85   0   0   1|   0    82M
3682M 29.1M 1469M 10.5G| 14   1  84   0   0   0|   0     0 
3703M 29.1M 1514M 10.5G| 13   1  86   0   0   0|   0     0 
3703M 29.1M 1558M 10.4G| 13   1  86   0   0   0|   0     0 
3734M 29.1M 1601M 10.3G| 18   1  81   0   0   0|   0    11M
3740M 29.1M 1645M 10.3G| 13   0  86   0   0   1|   0    68M
3741M 29.1M 1689M 10.3G| 13   1  86   0   0   0|   0     0 
3751M 29.1M 1494M 10.4G| 13   1  85   0   0   1|  48k   55M
3585M 29.1M 1314M 10.8G| 20   2  77   0   0   1|4096B   35M
3680M 29.1M 1358M 10.6G| 49   4  47   0   0   0|   0    64M
3731M 29.1M 1484M 10.5G| 56   2  41   0   0   0|   0    81M
3778M 29.1M 1592M 10.3G| 65   2  32   0   0   1|   0    25M
3784M 29.1M 1672M 10.2G| 59   2  39   0   0   1|4096B   88k
3821M 29.1M 1735M 10.1G| 63   2  34   0   0   1|  28k   24k
3832M 29.1M 1801M 10.1G| 54   2  44   0   0   0|   0   341M
3833M 29.1M 1866M 9.99G| 48   2  49   1   0   1|4096B  181M
3843M 29.1M 1934M 9.92G| 48   2  49   1   0   1|  24k   48M
3842M 29.1M 2001M 9.85G| 45   2  52   0   0   1|   0   112k
3633M 29.1M 2022M 10.0G| 37   1  61   0   0   1|   0    16k
3746M 29.1M 2078M 9.87G| 52   2  45   0   0   1|   0   319M
3784M 29.1M 2082M 9.83G| 53   3  43   1   0   1|   0   139M
3756M 29.1M 2140M 9.80G| 54   2  41   2   0   1|   0   124M
3259M 29.1M 2074M 10.4G| 52   3  45   0   0   1|   0   200k
3481M 29.1M 2067M 10.1G| 62   3  35   0   0   0|  52k   16k
3411M 29.1M 2098M 10.2G| 70   3  26   0   0   0|   0   523M
3534M 29.1M 2091M 10.1G| 57   3  40   0   0   0|   0     0 
3540M 29.1M 2158M 9.99G| 42   2  56   0   0   1|   0     0 
3363M 29.2M 2138M 10.2G| 46   2  51   0   0   1|4096B  240k
3512M 29.2M 2184M 10.0G| 71   3  26   0   0   0|4096B   32k
3391M 29.2M 2205M 10.1G| 51   2  47   0   0   1|8192B  328k
3488M 29.2M 2221M 9.98G| 47   2  49   0   0   1|   0    16k
3489M 29.2M 2262M 9.94G| 70   2  27   0   0   1|   0    48k
3535M 29.2M 2300M 9.86G| 51   2  47   0   0   1|8192B  128k
3549M 29.2M 2380M 9.77G| 46   1  52   0   0   1|   0    16k
3591M 29.2M 2401M 9940M| 66   2  32   0   0   1|   0   296k
3422M 29.2M 2414M 9.86G| 41   2  57   0   0   1|   0    56k
3201M 29.2M 2425M 10.1G| 39   2  58   0   0   0|   0    80k
3347M 29.2M 2456M 9.89G| 51   2  47   0   0   0|  44k  120k
3412M 29.2M 2449M 9.84G| 47   2  50   0   0   0|   0    24k
3030M 29.2M 2468M 10.2G| 45   2  53   0   0   1|   0   412k
3131M 29.2M 2497M 10.1G| 38   2  60   0   0   1|   0     0 
3169M 29.2M 2487M 10.0G| 35   2  62   0   0   1|   0    16k
2867M 29.2M 2506M 10.3G| 14   1  85   0   0   0|   0   184k
2699M 29.2M 2501M 10.5G| 11   1  88   0   0   0|   0    48k
2532M 29.2M 2479M 10.7G|  5   1  94   0   0   0|   0   616k
2528M 29.2M 2480M 10.7G|  1   0  99   0   0   0|  20k   35M
2527M 29.2M 2480M 10.7G|  0   0  99   0   0   0|4096B  624k
2527M 29.2M 2480M 10.7G|  0   0 100   0   0   0|   0     0 
2527M 29.2M 2479M 10.7G|  0   0 100   0   0   0| 304k  176k
2527M 29.2M 2479M 10.7G|  0   0 100   0   0   0|   0     0 
2526M 29.2M 2479M 10.7G|  0   0 100   0   0   0|   0    65M
2188M 29.2M 2479M 11.0G|  0   0  99   0   0   0|   0   636k
2281M 29.2M 1983M 11.4G| 12   2  86   0   0   0|  12k    0 
2330M 29.2M 1983M 11.3G| 14   1  84   0   0   0|   0     0 
2427M 29.2M 1983M 11.3G| 19   1  80   0   0   0|   0   192k
2471M 29.3M 1983M 11.2G| 30   1  69   0   0   0|4096B  382M
2477M 29.3M 1983M 11.2G|  6   0  94   0   0   0|   0  1328k
2658M 29.3M 1984M 11.0G| 17   2  81   0   0   0| 416k    0 
3103M 29.3M 1984M 10.6G| 72   4  25   0   0   0|   0     0 
3317M 29.3M 1984M 10.4G| 83   3  14   0   0   0|  20k    0 
3960M 29.3M 1984M 9988M| 63   4  32   1   0   0|   0   544M
3962M 29.3M 1984M 9986M| 53   1  45   0   0   0|   0  1784k
3962M 29.3M 1984M 9986M| 71   1  27   0   0   0|   0     0 
3962M 29.3M 1984M 9986M| 61   0  39   0   0   0|   0     0 
3962M 29.3M 1984M 9986M| 38   0  62   0   0   0|   0     0 
3960M 29.3M 1985M 9987M| 41   1  58   0   0   0| 228k  152k
3966M 29.3M 2266M 9700M| 41   3  55   1   0   0|   0   378M
3968M 29.3M 2307M 9657M| 47   1  51   1   0   0|   0   175M
3972M 29.3M 2346M 9614M| 58   2  40   0   0   0|  40k    0 
3973M 29.3M 2387M 9572M| 44   1  55   0   0   0|   0     0 
3787M 29.3M 2324M 9820M| 38   1  60   0   0   0|   0   176k
3855M 29.3M 2326M 9751M| 50   1  48   0   0   0| 456k  165M
3994M 29.3M 2587M 9352M| 51   3  46   0   0   0|   0   107M
4002M 29.3M 2732M 9198M| 53   2  45   0   0   0|   0     0 
4007M 29.3M 2929M 8996M| 41   3  56   0   0   0|   0     0 
4016M 29.3M 3128M 8788M| 45   3  52   0   0   0|   0   256k
3193M 29.4M 2648M 9.85G| 39   4  56   0   0   1|4096B 1688k
3270M 29.4M 2630M 9.80G| 65   3  32   0   0   0|  24k    0 
3851M 29.4M 2662M 9419M| 75   4  21   0   0   0|   0     0 
4005M 29.4M 2684M 9243M| 63   2  35   0   0   0|   0     0 
4014M 29.4M 2709M 9209M| 52   1  46   0   0   1|   0   344k
4018M 29.4M 2749M 9166M| 73   2  25   0   0   0|   0     0 
3774M 29.4M 2702M 9457M| 51   1  43   4   0   0|4096B  161M
3811M 29.4M 2702M 9419M| 35   1  60   3   0   1|  56k  135M
3901M 29.4M 2727M 9305M| 50   1  48   0   0   0|   0     0 
4037M 29.4M 2891M 9005M| 52   3  45   0   0   0|   0    63M
4040M 29.4M 3021M 8871M| 40   1  58   0   0   0|   0   248k
4052M 29.4M 3250M 8630M| 50   3  47   0   0   0|   0     0 
4054M 29.4M 3168M 8710M| 32   3  59   5   0   1|   0   238M
2881M 29.4M 3105M 9945M|  8   2  86   3   0   1|4096B  174M
3088M 29.4M 3106M 9738M| 26   3  71   0   0   0|   0   312k
3497M 29.4M 3072M 9363M| 70   4  26   0   0   0|   0    29M
4046M 29.4M 3111M 8775M| 65   3  31   0   0   0|   0   256k
4070M 29.4M 3149M 8713M| 48   2  50   0   0   0|   0     0 
4069M 29.4M 3153M 8710M| 32   1  66   0   0   0|   0    64k
4071M 29.4M 3153M 8708M| 31   0  69   0   0   0|   0   292k
4071M 29.4M 3153M 8708M| 25   0  75   0   0   0|   0     0 
4080M 29.4M 3248M 8605M| 30   1  69   0   0   0|   0   224k
3178M 29.4M 3364M 9390M| 27   3  70   0   0   1|   0    39M
3333M 29.4M 3423M 9175M| 35   2  63   0   0   0|   0     0 
3634M 29.4M 3392M 8906M| 38   3  59   0   0   0|4096B   43M
3761M 29.4M 3430M 8741M| 33   2  65   0   0   0|  60k    0 
3957M 29.4M 3457M 8518M| 40   3  57   0   0   0|   0    26M
4113M 29.4M 3434M 8385M| 30   2  67   0   0   1|   0    43M
3902M 29.4M 3558M 8472M| 32   2  66   0   0   0|  28k   12M
3991M 29.5M 3639M 8302M| 68   2  30   0   0   0|   0   348k
4110M 29.5M 3686M 8136M| 72   3  25   0   0   0|   0    11M
4120M 29.5M 3724M 8088M| 61   2  36   0   0   0|   0    17M
4137M 29.5M 3767M 8028M| 49   1  49   0   0   1|   0   120k
4181M 29.5M 3777M 7975M| 64   2  34   0   0   0|   0    38M
4180M 29.5M 3715M 8037M| 44   1  54   0   0   0|   0   160k
3480M 29.5M 3494M 8958M| 34   3  63   0   0   1|  44k  128k
3707M 29.5M 3387M 8838M| 62   4  34   0   0   0|4096B   16k
3482M 29.5M 3094M 9356M| 63   5  32   0   0   0|   0    45M
3397M 29.5M 3203M 9332M| 49   3  48   0   0   0|   0    59M
3737M 29.5M 3271M 8923M| 75   4  22   0   0   0|  12k   35M
3837M 29.5M 3378M 8717M| 74   3  23   0   0   0|8192B   34M
3830M 29.5M 3489M 8613M| 47   2  50   0   0   1|8192B   23M
3769M 29.5M 3464M 8699M| 77   2  21   0   0   0|   0   224k
3855M 29.5M 3473M 8604M| 51   2  47   0   0   0|8192B  132M
3762M 29.5M 3403M 8767M| 49   3  47   0   0   0|   0    30M
3680M 29.5M 3403M 8849M| 47   2  50   0   0   0|   0    48k
3254M 29.5M 3187M 9491M| 41   3  56   0   0   0|   0    13M
3170M 29.5M 3223M 9539M| 54   3  43   0   0   0|   0   224k
3262M 29.5M 3237M 9433M| 56   2  41   0   0   0|   0    24M
3315M 29.6M 3302M 9315M| 38   1  59   0   0   1|   0   416k
3425M 29.6M 3315M 9192M| 58   2  40   0   0   0|   0    24k
2902M 29.6M 3206M 9824M| 28   2  70   0   0   0|   0   128k
2722M 29.6M 3178M 9.80G|  8   1  91   0   0   0|   0   160k
2564M 29.6M 3133M 9.99G|  4   1  95   1   0   0|1876k  376k
2560M 29.6M 3133M 10.0G|  0   0 100   0   0   0|   0   300k
2557M 29.6M 3134M 10.0G|  1   0  98   0   0   0|  60k  192k
2543M 29.6M 2255M 10.9G|  0   1  99   0   0   0| 260k    0 
2532M 29.6M 1652M 11.5G|  0   1  99   0   0   0|   0   432k
2531M 29.6M 1652M 11.5G|  0   0 100   0   0   0|   0     0 
2204M 29.6M 1652M 11.8G|  0   0  99   0   0   0|4096B  272k
2201M 29.6M 1374M 12.1G|  0   0  99   0   0   0|  68k    0 
2294M 29.6M  625M 12.7G| 13   2  84   0   0   0|   0     0 
2336M 29.6M  625M 12.7G| 14   0  86   0   0   0|   0     0 
2437M 29.6M  625M 12.6G| 19   1  80   0   0   0|   0     0 
2478M 29.6M  625M 12.5G| 29   1  71   0   0   0|4096B  120k
2484M 29.6M  625M 12.5G|  5   0  95   0   0   0|   0   396k
2777M 29.6M  626M 12.2G| 28   3  70   0   0   0|   0    96k
3159M 29.6M  626M 11.9G| 74   4  23   0   0   0|  56k    0 
3711M 29.6M  627M 11.3G| 78   4  19   0   0   0|   0     0 
3989M 29.6M  627M 11.1G| 74   2  24   0   0   0|  20k  108M
2867M 29.6M  626M 12.1G| 36   5  59   0   0   0|  16k  568k
3219M 29.6M  626M 11.8G| 75   4  21   0   0   0|   0     0 
3962M 29.6M  627M 11.1G| 81   3  16   0   0   0|   0     0 
3996M 29.6M  627M 11.0G| 67   2  31   0   0   0|8192B  192k
2820M 29.7M  627M 12.2G| 28   3  69   0   0   0|  48k 2384k
3109M 29.7M  627M 11.9G| 68   3  29   0   0   0|   0   492k
3642M 29.7M  627M 11.4G| 70   3  27   0   0   0|4096B    0 
2663M 29.7M  627M 12.3G| 26   2  72   0   0   0|4096B 4096B
2663M 29.7M  627M 12.3G|  5   1  94   0   0   0|4096B  244k
2523M 29.7M  627M 12.5G|  0   0 100   0   0   0|   0   152k
2522M 29.7M  627M 12.5G|  1   0  98   0   0   0| 128k  216k
2521M 29.7M  627M 12.5G|  1   0  98   0   0   0|4096B  128k
2521M 29.7M  627M 12.5G|  0   0 100   0   0   0|   0     0 
2520M 29.7M  627M 12.5G|  0   0 100   0   0   0|  16k    0 
2520M 29.7M  627M 12.5G|  1   0  99   0   0   0|8192B  888k
2183M 29.7M  626M 12.8G|  0   0  99   0   0   0|  12k  384k
2237M 29.7M  626M 12.8G|  6   1  93   0   0   0|  28k    0 
2319M 29.7M  626M 12.7G| 15   1  84   0   0   0|4096B    0 
2399M 29.7M  626M 12.6G| 18   1  81   0   0   0|   0     0 
2473M 29.7M  626M 12.5G| 33   1  67   0   0   0|  60k  860k
2483M 29.7M  626M 12.5G|  8   0  92   0   0   0|   0   356k
2511M 29.8M  627M 12.5G|  6   1  94   0   0   0|  56k  112k
3065M 29.8M  627M 12.0G| 67   4  29   0   0   0|   0     0 
3279M 29.8M  628M 11.7G| 80   2  18   0   0   0|   0     0 
3978M 29.8M  628M 11.1G| 73   4  23   0   0   0|   0     0 
2589M 29.8M  627M 12.4G| 43   3  54   0   0   0|4096B 2096k
3026M 29.8M  627M 12.0G| 63   3  34   0   0   0|4096B    0 
3278M 29.8M  628M 11.7G| 78   3  19   0   0   0|   0     0 
3875M 29.8M  628M 11.2G| 76   4  20   0   0   0|   0     0 
2816M 29.8M  628M 12.2G| 30   3  66   0   0   0|  48k  160k
3014M 29.9M  628M 12.0G| 63   4  33   0   0   0|4096B  508k
3286M 29.9M  628M 11.7G| 81   2  17   0   0   0|  52k    0 
3678M 29.9M  628M 11.4G| 59   3  38   0   0   0|4096B   48k
3075M 29.9M  628M 11.9G| 22   2  75   0   0   0|  60k  108k
2840M 29.9M  628M 12.2G| 51   4  44   0   0   0|  24k  172k
3207M 29.9M  628M 11.8G| 75   3  22   0   0   0|   0  2092k
2943M 29.9M  628M 12.1G| 62   3  35   0   0   0|  16k  104k
2727M 29.9M  628M 12.3G| 44   3  53   0   0   0|4096B   96k
2989M 29.9M  628M 12.0G| 57   3  40   0   0   0|8192B  160k
2911M 30.0M  629M 12.1G| 53   3  44   0   0   0|   0   120k
2853M 30.0M  628M 12.2G| 49   3  47   0   0   0|4096B 2804k
2890M 30.0M  629M 12.1G| 49   3  48   0   0   0|4096B   48k
2654M 30.0M  628M 12.4G| 23   1  75   0   0   0| 112k   72k
2507M 30.0M  629M 12.5G|  2   0  97   0   0   0|   0   368k
2506M 30.0M  629M 12.5G|  0   0 100   0   0   0|   0   176k
2215M 4868k 81.3M 13.3G|  1   1  97   1   0   0|  12M 4004k
2345M 9.86M  142M 13.1G| 10   2  87   1   0   0|  21M    0 
2448M 13.4M  195M 13.0G|  9   1  89   0   0   0|  14M    0 
2492M 14.0M  207M 12.9G| 11   1  87   1   0   0|  12M 8192B
2515M 14.6M  236M 12.9G| 13   1  86   1   0   0|6952k  168k
2177M 15.2M  237M 13.2G|  0   0  99   0   0   0|1300k   18M
2254M 15.5M  260M 13.1G|  9   2  89   1   0   0|1120k   31M
2326M 15.5M  261M 13.0G| 16   1  83   0   0   0| 432k  160k
2422M 15.6M  267M 12.9G| 17   1  81   0   0   0|6368k    0 
2471M 15.6M  270M 12.9G| 32   1  66   0   0   0|2268k   46M
2479M 15.6M  270M 12.9G|  7   0  93   0   0   0| 124k 2096k
2543M 15.6M  270M 12.8G|  7   1  92   0   0   0| 416k   47M
3077M 15.6M  271M 12.3G| 69   5  27   0   0   0|  52k    0 
3293M 15.6M  271M 12.1G| 78   3  20   0   0   0| 132k  160k
4099M 15.8M  320M 11.3G| 79   4  16   0   0   0|  97M    0 
4157M 15.8M  375M 11.1G| 78   1  21   0   0   0| 112M 2320k
4151M 15.8M  451M 11.1G| 52   1  46   0   0   0| 150M    0 
4144M 15.8M  531M 11.0G| 50   1  49   0   0   0| 161M    0 
4145M 15.8M  609M 10.9G| 46   1  52   0   0   0| 155M    0 
4148M 16.1M  688M 10.8G| 48   1  51   0   0   0| 160M    0 
4154M 16.1M  769M 10.8G| 46   2  51   0   0   0| 161M    0 
4156M 16.1M  850M 10.7G| 44   1  55   0   0   0| 162M   36k
4151M 16.1M  931M 10.6G| 45   1  53   0   0   1| 162M    0 
4156M 16.1M 1010M 10.5G| 48   2  49   0   0   1| 158M    0 
4159M 16.1M 1046M 10.5G| 45   1  53   0   0   0|  72M   16k
2611M 16.3M 1049M 12.0G| 17   3  79   0   0   1|6992k  192k
3103M 16.3M 1049M 11.5G| 71   4  24   0   0   0|   0   368k
3309M 16.3M 1050M 11.3G| 81   2  17   0   0   0|   0     0 
4144M 16.3M 1094M 10.5G| 82   5  13   0   0   0|  88M    0 
4207M 16.3M 1150M 10.3G| 75   1  24   0   0   0| 112M    0 
4184M 16.3M 1227M 10.3G| 51   1  48   0   0   0| 155M   72k
4183M 16.4M 1311M 10.2G| 43   1  56   0   0   0| 167M   29M
4184M 16.4M 1394M 10.1G| 45   1  54   0   0   0| 168M    0 
4192M 16.4M 1478M 10.0G| 43   1  55   0   0   0| 167M    0 
4196M 16.4M 1558M 9.95G| 47   1  52   0   0   0| 160M    0 
4196M 16.4M 1639M 9.87G| 45   1  54   0   0   0| 162M    0 
4198M 16.4M 1722M 9.79G| 44   1  54   0   0   0| 168M  244k
4198M 16.4M 1805M 9942M| 46   1  52   0   0   0| 164M    0 
4211M 16.4M 1826M 9908M| 44   2  54   0   0   0|  43M    0 
2695M 16.5M 1826M 11.2G| 21   3  76   0   0   0| 132k    0 
3177M 16.5M 1826M 10.7G| 73   4  23   0   0   0|4096B  248k
3472M 16.5M 1837M 10.4G| 83   3  14   0   0   0|  20M  380k
4124M 16.6M 1888M 9933M| 76   4  19   0   0   0| 102M    0 
4154M 16.6M 1955M 9837M| 68   1  30   0   0   0| 135M    0 
4144M 16.6M 2035M 9765M| 48   1  50   0   0   0| 161M   56k
4144M 16.6M 2115M 9686M| 46   1  53   0   0   0| 160M  152k
4145M 16.6M 2199M 9600M| 44   1  55   0   0   0| 168M  108k
4147M 16.6M 2280M 9518M| 42   1  57   0   0   0| 163M    0 
4151M 16.6M 2359M 9435M| 48   2  50   0   0   0| 157M    0 
4152M 16.6M 2443M 9350M| 45   1  54   0   0   0| 168M    0 
4152M 16.6M 2512M 9281M| 45   1  54   0   0   0| 139M    0 
3888M 16.6M 2582M 9475M| 40   2  58   0   0   1| 138M  184k
3933M 16.6M 2598M 9413M| 47   2  50   0   0   0|  33M 1964k
2909M 16.7M 2599M 10.2G| 32   3  65   0   0   0|1284k    0 
3329M 16.7M 2613M 9.77G| 78   4  18   0   0   0|  27M    0 
3618M 16.7M 2637M 9690M| 80   2  18   0   0   0|  47M  328k
4191M 16.7M 2695M 9058M| 79   3  17   0   0   0| 118M  508k
4214M 16.7M 2769M 8962M| 60   1  38   0   0   0| 147M    0 
4205M 16.7M 2847M 8893M| 48   1  50   0   0   0| 156M    0 
4205M 16.7M 2932M 8808M| 42   1  56   0   0   0| 170M    0 
4206M 16.7M 3015M 8724M| 44   1  54   0   0   1| 166M    0 
4208M 16.7M 3095M 8642M| 46   1  53   0   0   0| 162M   40k
4210M 16.7M 3175M 8560M| 46   1  53   0   0   0| 158M 1932k
4213M 16.7M 3247M 8485M| 44   1  54   0   0   1| 144M    0 
3930M 16.7M 3311M 8704M| 39   1  60   0   0   0| 129M    0 
3749M 16.8M 3362M 8833M| 44   2  53   0   0   0| 102M    0 
3172M 17.0M 3373M 9399M| 51   3  45   0   0   0|  23M  352k
3241M 17.0M 3386M 9317M| 72   4  24   0   0   0|  26M    0 
3590M 17.0M 3413M 8941M| 79   3  18   0   0   0|  53M    0 
4048M 17.0M 3464M 8433M| 79   3  18   0   0   0| 103M   32k
4190M 17.0M 3538M 8216M| 64   2  34   0   0   0| 147M    0 
4192M 17.0M 3619M 8133M| 48   1  51   0   0   0| 163M  288k
4185M 17.0M 3703M 8057M| 43   1  56   0   0   0| 166M 2028k
4182M 17.0M 3785M 7977M| 46   1  53   0   0   0| 167M    0 
4183M 17.0M 3868M 7894M| 46   1  53   0   0   0| 164M    0 
4187M 17.0M 3948M 7809M| 45   2  53   0   0   0| 162M    0 
4189M 17.0M 4020M 7735M| 47   1  52   0   0   0| 144M  176k
3923M 17.0M 4084M 7937M| 35   1  63   0   0   1| 128M    0 
3729M 17.0M 4137M 8078M| 43   2  55   0   0   0| 104M    0 
3147M 17.1M 4147M 8651M| 50   4  46   0   0   1|  21M    0 
3237M 17.1M 4161M 8546M| 72   3  24   0   0   0|  28M    0 
3557M 17.1M 4187M 8200M| 76   2  21   0   0   0|  51M  364k
4010M 17.1M 4236M 7698M| 75   3  21   0   0   0|  98M   32k
4195M 17.1M 4306M 7443M| 67   2  31   0   0   0| 141M 2016k
4198M 17.1M 4386M 7360M| 48   1  51   0   0   0| 158M    0 
4197M 17.1M 4464M 7283M| 44   1  54   0   0   1| 156M    0 
4193M 17.1M 4543M 7209M| 46   1  52   0   0   0| 158M  204k
4194M 17.1M 4622M 7128M| 45   1  55   0   0   0| 159M   48k
4197M 17.1M 4699M 7048M| 46   1  53   0   0   0| 153M    0 
4199M 17.1M 4768M 6977M| 44   2  54   0   0   0| 138M    0 
3922M 17.1M 4834M 7189M| 38   1  61   0   0   0| 131M    0 
