application,framework,benchmark,mem_size,mem_freq,channels,cpu_freq,core_count,input_size,exe_time,IPC,L3_hit,L2_hit,C0_residency,CPU_Energy,DRAM_Energy,EDP(k),CPU_watt,DRAM_watt,BW
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.83064,0.60502,0.526618,46.9583,55.1623,1.72798,0.0567765,55.2728,1.73144,5254.01
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.77892,0.720528,0.596556,55.6304,59.1595,1.77751,0.0608152,59.2781,1.78107,5573.63
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.70076,0.722059,0.547356,57.1058,60.4484,1.79321,0.0621171,60.5695,1.7968,5699.28
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.56668,0.72776,0.551665,62.8649,62.0018,1.85678,0.0637308,62.126,1.8605,5469.17
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.58832,0.739365,0.590348,66.2648,62.6273,1.75808,0.0642566,62.7528,1.7616,5219.3
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.77842,0.681422,0.563694,53.5861,57.6414,1.75066,0.0592732,57.7569,1.75416,5021.44
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.74964,0.716754,0.620672,64.5553,61.9283,1.85372,0.0636545,62.0524,1.85743,5984.18
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.89931,0.628243,0.535505,50.0054,56.8295,1.87804,0.0585902,56.9434,1.88181,6027.52
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.999,1.91179,0.621286,0.478228,44.7699,55.2849,1.71207,0.0569399,55.3402,1.71378,5486.63
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.68341,0.720089,0.609137,59.1501,61.1784,1.84654,0.0628989,61.301,1.85024,6060.09
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.52828,0.67293,0.533951,52.816,57.4918,1.57085,0.0589445,57.607,1.574,4633.71
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.63617,0.77987,0.603485,43.928,53.6375,1.38389,0.0549114,53.745,1.38666,3105.38
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.65773,0.789112,0.592005,44.4051,54.7292,1.48176,0.0560986,54.8389,1.48473,3594.38
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.67693,0.764186,0.554068,39.8274,53.0952,1.51842,0.0545044,53.2016,1.52146,3696.52
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.999,1.73363,0.676248,0.495636,27.1551,47.6046,1.38707,0.0489426,47.6522,1.38846,3039.18
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.94198,0.584501,0.383195,15.0518,42.3343,1.25832,0.0435054,42.4191,1.26084,2060.17
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.999,1.78902,0.620191,0.383189,8.31016,39.036,1.07684,0.0400727,39.0751,1.07792,1093.02
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,0.739772,0.7549,0.408709,1.91485,20.6516,0.596226,0.0212053,20.693,0.597421,95.1224
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.999,0.971063,0.87753,0.560426,1.36866,22.6726,0.63723,0.0232865,22.6953,0.637868,47.2098
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.02136,0.795725,0.491367,2.13628,25.7119,0.747497,0.0264065,25.7634,0.748995,131.016
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,0.468348,0.78114,0.229263,0.412782,15.5979,0.504517,0.0160702,15.6292,0.505529,17.6176
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.999,0.606283,0.854413,0.393875,0.385483,13.2243,0.499698,0.0137103,13.2375,0.500198,15.2638
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.999,0.358229,0.837015,0.219226,0.33798,11.7784,0.52655,0.0122926,11.7902,0.527077,10.4036
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,0.439355,0.863833,0.435468,0.380435,12.9279,0.597251,0.0134981,12.9538,0.598448,6.18126
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,0.873551,0.656732,0.38111,1.00938,20.6902,0.700067,0.0213475,20.7317,0.70147,84.3258
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.06548,0.630901,0.339955,1.99454,22.8441,0.714923,0.0235119,22.8898,0.716356,170.259
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.16579,0.931638,0.600251,15.6539,42.053,0.989527,0.0429564,42.1373,0.991511,287.313
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.23558,0.896208,0.537155,15.4144,41.8415,1.09054,0.0428462,41.9253,1.09272,616.425
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.30508,0.875671,0.5251,20.8106,44.365,1.15077,0.0454247,44.4539,1.15308,1054.51
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.39627,0.877625,0.89777,28.3074,47.1371,1.20723,0.0482476,47.2315,1.20965,1010.35
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.36519,0.907593,0.683153,5.30795,37.7071,1.07848,0.038708,37.7827,1.08064,323.29
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.17635,0.880431,0.553871,31.6185,44.3181,1.13506,0.0453622,44.4069,1.13734,1145.03
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.22505,0.826374,0.600063,77.4723,66.7639,1.48312,0.0681105,66.8977,1.48609,3245.71
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.18426,0.76045,0.56464,82.3567,66.9237,1.72149,0.0685079,67.0578,1.72494,5000.39
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.50719,0.61769,0.667021,71.4508,64.513,2.3982,0.0667774,64.6423,2.403,9998.22
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.85437,0.384605,0.375407,53.6336,58.5445,2.64809,0.0610702,58.6618,2.6534,11332.4
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.999,1.56827,0.481234,0.346976,77.0411,65.7163,2.68824,0.0683361,65.7821,2.69093,11430.1
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.68901,0.459689,0.188281,53.0975,54.7401,1.73574,0.0563628,54.8498,1.73922,4521.12
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.999,2.13661,0.371551,0.21357,37.9811,49.2404,1.42855,0.0506182,49.2896,1.42998,2708.37
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.98297,0.446999,0.300499,43.5024,51.733,1.43903,0.0530657,51.8366,1.44191,2829.21
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.88618,0.23053,0.39898,44.0294,52.487,1.63314,0.0540119,52.5922,1.63641,4155.43
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.92988,0.321791,0.352239,49.1358,56.6293,2.46584,0.058977,56.7428,2.47078,9605.29
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.67062,0.434089,0.302955,62.3524,60.4847,2.49401,0.0628528,60.606,2.49901,9695.08
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.95376,0.392929,0.26365,44.9357,52.5032,1.66888,0.0540637,52.6084,1.67222,3853.67
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.9364,0.429785,0.317955,40.4556,51.3312,1.41852,0.0526442,51.434,1.42137,2757.3
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.76844,0.522369,0.397951,50.3855,55.3341,1.49349,0.0567139,55.445,1.49649,3326.2
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.74652,0.364319,0.464816,51.947,55.7722,1.74163,0.0573988,55.884,1.74512,4445.76
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.83262,0.572631,0.605904,59.1145,58.3472,1.67234,0.0598995,58.4642,1.67569,3833.45
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,2.14551,0.496773,0.627693,46.9947,54.8647,1.64682,0.0563985,54.9746,1.65012,4057.38
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,2.04724,0.47578,0.506782,49.4403,55.2396,1.5714,0.0566973,55.3503,1.57455,3607.67
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.78374,0.612644,0.493268,34.3681,50.3897,1.40656,0.0516927,50.4907,1.40938,2501.83
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.999,1.33233,0.802945,0.541708,44.4857,54.6146,1.27668,0.0558353,54.6692,1.27796,1641.26
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.28371,0.759194,0.590514,78.497,66.8151,1.69509,0.0683732,66.949,1.69848,4116.43
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.999,1.47921,0.661761,0.534017,70.5453,64.5667,2.07798,0.066578,64.6313,2.08006,7246.88
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.72147,0.531313,0.576643,61.4791,61.3663,2.39346,0.0636322,61.4893,2.39825,9610.72
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.60359,0.431824,0.366421,67.7427,61.6648,2.38319,0.0639199,61.7884,2.38797,9398.34
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.56832,0.440598,0.323434,63.9378,59.8645,2.07018,0.0618108,59.9845,2.07433,7059.97
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.7168,0.48777,0.362037,52.5557,56.0801,1.57012,0.057535,56.1925,1.57326,3817.85
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.60284,0.463626,0.366506,57.099,56.7813,1.5673,0.0582319,56.8951,1.57044,4233.46
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.94712,0.354996,0.357933,42.1822,51.5002,1.37273,0.0527672,51.6034,1.37548,2873.93
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.99038,0.327475,0.417479,43.0614,51.9383,1.38561,0.0532173,52.0424,1.38839,2981.44
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,2.13646,0.521242,0.549117,42.8441,52.8608,1.3734,0.0541258,52.9668,1.37616,2724.08
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,2.11959,0.597472,0.61307,39.2942,51.8231,1.37484,0.0530916,51.927,1.3776,2500.67
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.90526,0.582016,0.535788,22.5021,45.2275,1.23748,0.0463721,45.3182,1.23996,1667.12
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.21962,0.832841,0.575972,52.1595,57.8875,1.33448,0.0591035,58.0035,1.33716,2244.88
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.21339,0.795966,0.578959,75.1386,65.4754,1.62263,0.0669638,65.6066,1.62588,3794.24
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.3143,0.700205,0.577526,67.126,62.3376,1.96325,0.0641722,62.4625,1.96718,6122.74
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.6328,0.531922,0.577663,48.9591,55.7568,2.11158,0.0577527,55.8686,2.11582,7373.38
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.88377,0.41318,0.420817,39.3648,51.6738,1.92509,0.0534917,51.7773,1.92895,5586.4
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,2.26613,0.384974,0.363256,28.9182,46.6365,1.47792,0.0480182,46.7299,1.48088,2301.35
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.999,2.15016,0.479948,0.275674,26.8461,45.4994,1.37203,0.0468245,45.5449,1.3734,1525.33
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.72199,0.426729,0.386068,30.0996,47.6102,1.41022,0.0489223,47.7056,1.41304,2283.79
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.999,1.35644,0.729439,0.577922,43.5014,54.3488,1.37122,0.0556643,54.4032,1.37259,2124.62
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.2638,0.738095,0.555495,47.5211,54.637,1.46389,0.0559886,54.7465,1.46682,2824.96
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.46157,0.764279,0.614564,30.3259,48.7914,1.29533,0.0499865,48.8892,1.29792,2258.71
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.49448,0.749999,0.580181,43.4026,53.9534,1.33746,0.0551803,54.0616,1.34015,2441.66
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.40327,0.712339,0.494942,29.7272,47.8941,1.25887,0.0490547,47.9901,1.26139,1761.07
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.1506,0.514616,0.474136,25.4245,44.5805,1.29553,0.0457843,44.6698,1.29812,2056.68
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.44485,0.805433,0.656587,37.601,50.9771,1.21592,0.0520886,51.0793,1.21836,1117.18
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.55063,0.750362,0.62517,72.5225,64.3967,1.77778,0.0660421,64.5257,1.78135,4775.81
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.61026,0.640304,0.598102,75.2041,66.2522,2.29134,0.0684065,66.385,2.29594,8450.77
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.81656,0.424105,0.538528,51.3485,56.6455,2.15225,0.0586802,56.759,2.15656,7221.06
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.64704,0.573143,0.582369,63.8284,60.7138,2.15808,0.0627461,60.8355,2.16241,7607.96
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.82071,0.532124,0.672908,58.5957,59.8407,2.31047,0.0620269,59.9606,2.3151,8692.52
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.94745,0.544502,0.5106,47.9242,56.8916,2.13132,0.0589049,57.0056,2.13559,7613.34
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.78906,0.652633,0.505215,47.274,56.7911,1.95574,0.0586294,56.9049,1.95966,6587.91
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.50203,0.68473,0.52949,44.6407,55.2523,1.62719,0.0567657,55.363,1.63045,4600.2
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.37981,0.806703,0.586414,57.4614,59.824,1.37818,0.0610798,59.9439,1.38094,3277.91
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.21204,0.724772,0.596557,82.2187,67.5068,1.68098,0.0690494,67.6421,1.68435,5077.89
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.27665,0.705398,0.585053,73.5827,64.165,1.66244,0.0656958,64.2936,1.66577,4617.69
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.55328,0.727705,0.631861,63.7458,60.9619,1.61689,0.0624536,61.084,1.62013,4184.35
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.61828,0.663698,0.669944,55.6694,57.4654,1.58236,0.0589297,57.5806,1.58553,3841.78
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.54614,0.673332,0.676323,83.2759,68.9239,2.34489,0.0711262,69.062,2.34959,8865.63
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.75721,0.590063,0.486251,46.827,56.5057,2.00415,0.0583928,56.6189,2.00816,6664.73
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.66114,0.709294,0.574706,61.4503,62.579,2.09618,0.0645458,62.7044,2.10038,6971.83
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.999,1.58143,0.606438,0.505896,55.3605,58.6617,2.01242,0.0606134,58.7204,2.01444,6766.08
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.55177,0.712053,0.560857,35.281,50.3949,1.38289,0.0516742,50.4959,1.38566,2464.45
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.39839,0.796454,0.625854,68.3223,63.5358,1.66036,0.0650658,63.6632,1.66368,4148.99
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.52694,0.721952,0.64864,47.9885,55.5336,1.65526,0.0570745,55.6449,1.65858,4245.22
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.60801,0.735072,0.694314,47.6795,55.3994,1.65197,0.0569373,55.5104,1.65528,4091.26
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.6645,0.687555,0.621164,45.6291,55.1013,1.80373,0.0567912,55.2117,1.80735,5251.03
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.999,1.84982,0.550368,0.431422,21.1402,45.2374,1.46554,0.0466563,45.2827,1.46701,3356.63
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.84468,0.475561,0.365845,7.87834,38.7975,1.11831,0.039836,38.8752,1.12055,1263.5
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,0.929046,0.721346,0.400361,3.63627,24.2597,0.723935,0.0249337,24.3083,0.725386,371.926
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.999,0.49726,0.714643,0.260431,0.426625,22.0662,0.707319,0.0227507,22.0883,0.708027,19.3195
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,0.930349,0.805459,0.458632,2.49675,25.0717,0.749287,0.0257693,25.1219,0.750788,144.499
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,0.384233,0.731761,0.261957,0.339203,18.7538,0.741101,0.0194559,18.7914,0.742587,21.0119
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.31924,0.343008,0.4028,1.67793,20.7916,0.829964,0.0215783,20.8332,0.831627,123.306
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.06619,0.465984,0.356544,0.843308,24.7732,0.795585,0.0255176,24.8228,0.797179,80.2507
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.999,0.3704,0.763052,0.245138,0.290263,16.1354,0.740673,0.0168592,16.1515,0.741414,12.1496
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,0.71884,0.575505,0.253385,0.787766,20.4895,0.787874,0.0212348,20.5306,0.789452,86.9313
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.1276,0.72435,0.458018,5.58994,27.1058,0.806601,0.0278566,27.1602,0.808217,294.6
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.21699,0.924121,0.596055,16.6944,42.7107,1.00659,0.0436298,42.7963,1.0086,398.7
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.21366,0.920162,0.555077,15.1864,41.7491,1.04482,0.0427083,41.8327,1.04692,589.75
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.999,1.32363,0.867227,0.782943,28.3364,47.1172,1.10904,0.048178,47.1644,1.11015,1308.01
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.43128,0.884177,0.894229,17.9795,43.1912,1.03667,0.0441394,43.2778,1.03874,634.46
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.999,1.53101,0.930473,0.541804,3.26913,33.4232,0.907948,0.0342968,33.4567,0.908857,87.1508
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.20577,0.86457,0.602868,52.5641,56.3416,1.16329,0.0573898,56.4545,1.16562,1822.46
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.23874,0.806935,0.589394,79.142,67.3303,1.4492,0.0686419,67.4652,1.4521,3782.75
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.28796,0.75938,0.627278,82.177,67.9101,1.80179,0.0695725,68.0462,1.8054,5950.97
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.71536,0.554106,0.485962,55.0467,57.9113,1.96825,0.0597598,58.0274,1.9722,6945.27
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.60882,0.714117,0.540236,47.5037,56.5349,1.79968,0.0582179,56.6482,1.80328,5764.19
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.31589,0.664732,0.456043,80.9891,66.6031,1.88225,0.0683484,66.7366,1.88602,6165.99
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.62563,0.587892,0.516929,64.2256,61.4477,1.68084,0.0630023,61.5708,1.68421,4774.61
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.87508,0.524086,0.45185,40.1956,51.6057,1.34743,0.0528472,51.7091,1.35013,2862.82
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.59726,0.638568,0.47996,46.8489,54.9503,1.27382,0.0561116,55.0604,1.27637,2257.75
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.48157,0.655425,0.498129,62.0842,60.1476,1.36658,0.0613911,60.2681,1.36932,3258.96
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.64363,0.611747,0.537256,63.4584,61.0991,1.57122,0.062545,61.2216,1.57437,4346.32
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.77028,0.443366,0.481412,42.3075,52.9539,1.5181,0.054363,53.06,1.52114,3851.52
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.999,1.65104,0.673627,0.535596,46.6982,56.5355,1.75338,0.0582306,56.5921,1.75514,5575.16
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.39165,0.662958,0.47222,70.291,63.8788,1.90898,0.0656563,64.0069,1.91281,6790.41
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.999,1.50879,0.621245,0.450374,61.9887,60.1463,1.62374,0.0617083,60.2065,1.62537,4822.17
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,2.02504,0.54707,0.34081,25.96,46.1303,1.06067,0.0470966,46.2228,1.0628,1479.88
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.999,1.80951,0.567131,0.407583,32.4063,49.0816,1.08968,0.0501211,49.1307,1.09077,1820.79
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.72743,0.634052,0.437054,37.5737,50.5377,1.15246,0.0515867,50.6389,1.15477,2032.88
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.999,1.977,0.557928,0.453549,32.7233,48.3328,1.18655,0.0494699,48.3812,1.18773,2053.61
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.71169,0.450729,0.431118,34.2281,49.7585,1.25986,0.0509164,49.8583,1.26239,2372.38
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.999,1.7422,0.617071,0.485444,40.5166,52.9343,1.56195,0.0544417,52.9873,1.56351,4299.05
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.91404,0.504476,0.364989,27.3791,46.7335,1.45471,0.0480919,46.8272,1.45762,3601.91
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.999,1.88412,0.564733,0.293884,28.0275,46.316,1.26477,0.0475332,46.3623,1.26604,2536.7
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,2.3104,0.588927,0.399131,22.3515,44.6196,1.06101,0.0455893,44.709,1.06314,1291.59
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.999,2.473,0.476913,0.298904,19.4978,43.4978,1.09005,0.0445433,43.5413,1.09114,1289.13
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,2.26763,0.58143,0.349342,20.7922,44.0411,1.03078,0.0449818,44.1294,1.03284,1215.94
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.64037,0.614447,0.455132,27.7342,47.3091,1.08893,0.0483012,47.4039,1.09111,1467.99
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.64744,0.624606,0.470996,30.166,48.0543,1.23189,0.0491876,48.1506,1.23436,2278.05
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.801,0.511186,0.524544,29.6689,48.3014,1.42827,0.0496302,48.3982,1.43113,3613.18
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.59974,0.50796,0.280148,23.7711,45.6816,1.3442,0.0469318,45.7732,1.34689,3334.68
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.53972,0.636963,0.413122,30.5596,48.2416,1.17177,0.0493145,48.3383,1.17411,2380.88
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.66325,0.660096,0.443724,29.9405,47.5526,1.11889,0.0485741,47.6478,1.12113,1630.28
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.91997,0.593539,0.477058,27.2487,46.6284,1.1787,0.0477115,46.7219,1.18106,1881.25
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.66068,0.69307,0.453081,27.6005,47.1498,1.04357,0.048097,47.2443,1.04566,1256.04
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.65674,0.668896,0.471467,31.1224,48.0833,1.10315,0.0490881,48.1797,1.10536,1618.56
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.89287,0.567551,0.520475,28.5517,47.4742,1.35503,0.0487316,47.5694,1.35774,2888.92
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.58843,0.583438,0.477224,29.521,48.3616,1.43411,0.0496962,48.4586,1.43699,3154.32
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.56033,0.670548,0.435472,32.7866,49.011,1.38626,0.0502965,49.1093,1.38903,3238.59
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.70145,0.619052,0.462695,32.9523,48.7799,1.32882,0.0500085,48.8777,1.33148,3135.45
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.63557,0.654107,0.489791,30.6943,48.3552,1.16926,0.0494254,48.4521,1.1716,1723.33
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.69782,0.679177,0.445875,28.7492,47.2217,1.15399,0.048279,47.3164,1.1563,1398.73
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.999,1.94462,0.600406,0.475256,27.2153,46.6213,1.28108,0.0478545,46.668,1.28237,1938.44
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.62444,0.576618,0.457419,27.8915,47.2531,1.21444,0.0483706,47.3478,1.21687,1668.63
