[7l------memory-usage----- ----total-cpu-usage---- -dsk/total-
 used  buff  cach  free|usr sys idl wai hiq siq| read  writ
14.6G 6588k  814M  159M| 57   0  42   0   0   0|  36k   88k
14.6G 6584k  824M  150M| 16   1  82   0   0   0| 100k   11M
14.6G 6556k  810M  166M| 39   0  61   0   0   0| 104k   42M
14.6G 6544k  819M  157M| 17   0  83   0   0   0|  56k   29M
14.6G 6532k  821M  156M| 34   0  65   0   0   0|  44k   29M
14.6G 6536k  828M  150M| 17   0  83   0   0   0|  44k   29M
14.6G 6512k  816M  164M| 17   0  82   0   0   0|  92k   30M
14.6G 6508k  813M  168M| 28   0  71   1   0   0|  88k   84M
14.6G 6508k  813M  168M| 92   0   8   0   0   0|  84k    0 
14.6G 6508k  813M  168M| 80   0  18   0   0   1|  44k    0 
14.6G 6516k  814M  167M| 17   0  83   0   0   0|  32k   80k
14.6G 6516k  823M  157M| 17   0  83   0   0   0|  76k    0 
14.6G 6520k  832M  148M| 24   0  76   0   0   0| 120k    0 
14.6G 6508k  817M  163M| 35   0  64   0   0   0|  28k  380k
14.6G 6508k  825M  154M| 25   0  75   0   0   0|  28k    0 
14.6G 6516k  826M  153M| 17   0  82   0   0   0| 128k   88k
14.6G 6516k  826M  153M| 17   0  83   0   0   0|  32k    0 
14.6G 6516k  826M  153M| 17   0  83   0   0   0|  52k    0 
14.6G 6516k  826M  153M| 17   0  83   0   0   0|  60k    0 
14.6G 6516k  826M  153M| 17   0  83   0   0   1| 112k    0 
14.6G 6524k  826M  153M| 17   0  83   0   0   0|  56k   32k
14.6G 6524k  826M  153M| 17   0  83   0   0   0|  40k    0 
14.6G 6524k  830M  150M| 17   0  83   0   0   0|  88k    0 
14.6G 6512k  825M  155M| 16   1  83   0   0   0|  32k 1000k
14.6G 6504k  815M  167M| 36   0  63   0   0   0|  44k 7700k
14.6G 6516k  834M  148M| 16   0  82   1   0   0|  48k   69M
14.6G 6504k  829M  149M| 16   1  83   0   0   0|5496k  672k
14.6G 6500k  806M  166M| 40   1  59   0   0   0| 496k  796k
14.6G 6500k  806M  165M| 33   0  67   0   0   0|  84k    0 
14.6G 6500k  806M  161M| 31   0  68   0   0   0|  40k    0 
14.6G 6500k  806M  160M| 32   0  68   0   0   0|  52k 8568k
14.6G 6508k  806M  160M| 44   0  55   0   0   0|  68k  116k
14.6G 6484k  810M  158M| 26   1  72   1   0   0|  60k   38M
14.6G 6452k  804M  167M| 16   1  83   0   0   0|  48k   60M
14.6G 6428k  813M  160M| 39   1  60   0   0   0|  40k   58M
14.6G 6400k  807M  168M| 16   1  82   1   0   0|  40k   87M
14.6G 6392k  825M  152M| 16   1  78   4   0   0|  72k   50M
14.6G 6352k  814M  163M| 26   1  73   0   0   0|  36k   65M
14.6G 6332k  815M  161M| 16   1  82   0   0   0|  56k   57M
14.6G 6332k  824M  152M| 56   0  43   0   0   0|  64k    0 
14.6G 6332k  824M  152M| 59   0  41   0   0   0|  56k    0 
14.6G 6328k  811M  166M| 62   0  37   0   0   0|  36k  912k
14.6G 6320k  819M  158M| 18   0  81   0   0   0| 108k   50M
14.6G 6308k  822M  156M| 16   1  83   0   0   0|  28k 1084k
14.6G 6296k  831M  148M| 16   0  83   0   0   0|  44k   29M
14.6G 6268k  817M  164M| 16   1  82   0   0   0|  52k   30M
14.6G 6268k  825M  157M| 16   1  81   1   0   0|  60k   43M
14.6G 6256k  829M  154M| 28   0  71   0   0   0|  44k   15M
14.6G 6256k  812M  171M| 36   0  63   0   0   1|  72k   85M
14.6G 6256k  812M  171M| 56   0  43   0   0   0|  56k    0 
14.6G 6256k  812M  171M| 25   0  74   0   0   0|  48k    0 
14.6G 6264k  818M  164M| 43   0  56   0   0   0|  48k   88k
14.6G 6264k  827M  155M| 25   0  75   0   0   0|  72k    0 
14.6G 6252k  813M  171M| 25   0  74   0   0   0|  48k  512k
14.6G 6252k  822M  162M| 25   0  75   0   0   0|  52k    0 
14.6G 6256k  825M  158M| 20   0  80   0   0   0|  56k    0 
14.6G 6264k  825M  158M| 17   0  83   0   0   0|  32k   96k
14.6G 6264k  825M  158M| 17   0  83   0   0   0|  52k    0 
14.6G 6264k  825M  158M| 17   0  83   0   0   0|  44k    0 
14.6G 6264k  827M  156M| 17   0  83   0   0   0|  76k    0 
14.6G 6252k  822M  162M| 16   1  83   0   0   0|  60k  716k
14.6G 6248k  813M  172M| 29   1  70   0   0   0|  44k 1020k
14.6G 6248k  813M  172M| 83   0  17   0   0   0|  36k    0 
14.6G 6248k  813M  172M| 82   0  18   0   0   0|  68k    0 
14.6G 6248k  813M  172M| 11   0  89   0   0   0|  32k    0 
14.6G 6248k  813M  172M|  8   0  91   0   0   0|  36k    0 
14.6G 6256k  813M  171M|  8   0  91   0   0   0| 836k   40k
14.6G 6256k  813M  171M|  8   0  91   0   0   0|  44k    0 
14.6G 6256k  813M  171M|  9   0  91   0   0   0|  64k    0 
14.6G 6260k  828M  154M| 15   0  83   1   0   0| 128k   75M
14.6G 6248k  824M  159M| 17   0  83   0   0   0|  32k  920k
14.6G 6260k  828M  149M| 24   1  75   0   0   0| 960k  184k
14.6G 6260k  828M  149M| 49   0  51   0   0   0|  56k    0 
14.6G 6260k  828M  149M| 25   0  75   0   0   0|  32k    0 
14.6G 6260k  828M  149M| 35   0  65   0   0   0|  36k 8560k
14.6G 6260k  828M  149M| 25   0  75   0   0   0|  48k    0 
14.6G 6240k  828M  151M| 48   0  51   0   0   0|  68k 1568k
14.6G 6224k  817M  164M| 27   1  69   2   0   0|  60k   84M
14.6G 6228k  833M  149M| 16   1  81   2   0   0|  60k   58M
14.6G 6220k  827M  157M| 16   1  83   0   0   0| 256k   58M
14.6G 6220k  832M  155M| 16   1  83   0   0   0|  32k   87M
14.6G 6224k  831M  157M| 30   1  68   0   0   0|  76k   58M
14.6G 6212k  835M  154M| 16   1  82   1   0   0|  96k   57M
14.6G 6208k  823M  166M| 39   0  60   0   0   0|  48k  628k
14.6G 6208k  823M  166M| 75   0  25   0   0   0|  52k    0 
14.6G 6204k  820M  168M| 95   0   4   0   0   0|  44k  920k
14.6G 6224k  828M  160M| 87   1  11   1   0   0|  40k   60M
14.6G 6220k  831M  157M| 29   0  70   0   0   0|  32k  904k
14.6G 6220k  827M  164M| 31   0  67   0   0   1|  68k   29M
14.6G 6216k  836M  156M| 16   0  83   0   0   0|  16k   29M
14.6G 6216k  844M  149M| 17   1  83   0   0   0|  76k   29M
14.6G 6228k  825M  170M| 16   0  83   1   0   0|  88k   38M
14.6G 6232k  836M  159M| 48   0  48   4   0   0| 124k   76M
14.6G 6232k  836M  159M| 32   0  68   0   0   0| 152k    0 
14.6G 6232k  836M  159M| 39   0  61   0   0   0|  56k    0 
14.6G 6232k  836M  159M| 25   0  75   0   0   0|  40k    0 
14.6G 6240k  836M  159M| 25   0  75   0   0   0|  52k   72k
14.6G 6240k  836M  159M| 25   0  75   0   0   0|  44k    0 
14.6G 6240k  836M  158M| 25   0  75   0   0   0| 172k    0 
14.6G 6240k  836M  158M| 25   0  75   0   0   0|  56k    0 
14.6G 6240k  836M  158M| 25   0  75   0   0   0|  44k    0 
14.6G 6248k  842M  152M| 25   0  75   0   0   0|  44k   48k
14.6G 6244k  827M  168M| 25   0  75   0   0   0|  72k  940k
14.6G 6244k  836M  159M| 25   0  75   0   0   0|  28k    0 
14.6G 6240k  837M  159M| 25   1  75   0   0   0|  72k  680k
14.6G 6236k  826M  170M| 33   1  66   0   0   0|  96k  416k
14.6G 6252k  841M  155M| 28   1  71   0   0   0|  56k   73M
14.6G 6248k  837M  159M| 17   0  83   0   0   0|  28k  204k
14.6G 6244k  822M  166M| 27   1  72   0   0   0|3124k  216k
14.6G 6244k  822M  166M| 25   0  75   0   0   0|  64k    0 
14.6G 6244k  822M  166M| 25   0  75   0   0   0|  32k    0 
14.6G 6248k  822M  166M| 77   0  22   0   0   0|  60k   12M
14.6G 6260k  822M  166M| 97   1   2   0   0   0|  52k  152k
14.6G 6300k  825M  152M| 57   1  40   1   0   1|  12M  604k
14.6G 6100k  823M  155M| 37   1  61   0   0   1| 680k   98M
14.6G 6108k  801M  168M|  9   0  89   2   0   0|9180k  884k
14.6G 6108k  801M  168M|  9   0  91   0   0   0|  48k    0 
14.6G 6124k  793M  166M| 14   1  85   1   0   0|  11M 1032k
14.6G 6120k  791M  169M| 26   1  73   0   0   0|  84k  988k
14.7G 6840k  768M  157M|  6   2  87   4   0   1|  31M  144M
1518M 6860k  133M 14.0G| 14  12  69   4   0   1| 149M 1020k
1576M 5516k 52.1M 14.0G| 11   2  85   2   0   1|  60M 3012k
1641M 5940k 79.9M 13.9G| 10   1  89   0   0   0|  28M    0 
1760M 6316k 93.1M 13.8G| 16   1  83   1   0   0|  14M    0 
2111M 6768k  103M 13.4G| 36   2  60   1   0   1|  17M   56k
2478M 6780k  112M 13.1G| 45   2  52   1   0   0|  10M    0 
3135M 6928k  114M 12.4G| 51   4  45   0   0   0|1132k  316k
3715M 7164k  189M 11.8G| 58   4  38   1   0   0| 151M  112k
6310M 7164k  360M 9286M| 81  11   7   0   0   0| 341M    0 
6415M 7164k  587M 8954M| 85   3  11   0   0   0| 457M    0 
7068M 7164k  809M 8078M| 84   5  11   0   0   0| 444M    0 
7234M 7172k 1032M 7690M| 88   3   9   0   0   0| 447M  196k
7343M 7172k 1241M 7371M| 84   3  12   0   0   0| 418M    0 
7494M 7172k 1404M 7057M| 86   3  10   0   0   1| 326M    0 
7584M 7176k 1406M 6965M| 89   2   8   0   0   1|2752k    0 
7638M 7176k 1406M 6911M| 83   2  14   0   0   1|  32k    0 
7639M 7184k 1406M 6911M| 83   3  14   0   0   1|  36k   36k
7640M 7184k 1406M 6909M| 84   2  13   0   0   1| 976k    0 
7639M 7184k 1406M 6910M| 83   2  14   0   0   0| 100k    0 
7689M 7980k 1606M 6659M| 86   4   7   1   0   1| 436M 2468k
7777M 8260k 1827M 6349M| 87   4   6   2   0   1| 475M  900k
7870M 8260k 2051M 6033M| 86   3  10   0   0   1| 448M    0 
7963M 8280k 2271M 5720M| 88   3   9   0   0   0| 440M 1940k
8019M 8280k 2485M 5450M| 87   2  10   0   0   1| 429M    0 
8158M 8280k 2689M 5107M| 87   3  10   0   0   0| 407M    0 
8257M 8300k 2698M 4999M| 87   3  11   0   0   0|  17M  300k
8299M 8300k 2698M 4957M| 83   3  13   0   0   1|  28k    0 
8298M 8300k 2698M 4958M| 83   3  14   0   0   0|  40k    0 
8298M 8300k 2698M 4958M| 83   2  14   0   0   1|  64k    0 
8298M 8300k 2698M 4958M| 83   2  14   0   0   0|  68k    0 
8311M 8468k 2899M 4743M| 86   3  10   0   0   0| 406M   40k
8399M 8468k 3128M 4427M| 87   3  10   0   0   1| 457M    0 
8496M 8468k 3356M 4102M| 84   3  13   0   0   0| 458M    0 
8575M 8468k 3581M 3798M| 84   3  12   0   0   0| 451M    0 
8673M 8468k 3796M 3485M| 85   3  12   0   0   0| 429M    0 
8781M 8476k 3968M 3204M| 86   3  11   0   0   0| 344M   36k
8879M 8480k 3988M 3087M| 85   2  12   0   0   1|  43M    0 
8925M 8480k 3988M 3040M| 83   3  14   0   0   1|  96k    0 
8926M 8480k 3988M 3040M| 83   2  14   0   0   0|  40k    0 
8926M 8480k 3988M 3040M| 83   2  14   0   0   1|  52k    0 
8925M 8488k 3988M 3040M| 84   2  14   0   0   0|  44k   40k
8944M 8516k 4172M 2838M| 86   4  10   0   0   0| 372M    0 
8999M 8532k 4410M 2545M| 85   3  11   0   0   0| 475M    0 
9076M 8532k 4634M 2243M| 85   3  12   0   0   1| 447M    0 
9172M 8532k 4857M 1925M| 85   2  12   0   0   0| 447M    0 
9248M 8540k 5068M 1638M| 85   2  12   0   0   0| 422M   36k
9352M 8540k 5250M 1352M| 84   3  12   0   0   1| 363M    0 
9465M 8540k 5272M 1217M| 85   2  13   0   0   0|  44M    0 
9516M 8540k 5272M 1166M| 84   3  14   0   0   0|  40k    0 
9515M 8540k 5272M 1167M| 83   2  14   0   0   1|  32k  152k
9515M 8548k 5272M 1167M| 84   3  13   0   0   0|  28k   36k
9516M 8548k 5272M 1166M| 84   2  14   0   0   1|  52k    0 
9566M 8572k 5273M 1115M| 53   2  44   0   0   1|2532k  224k
9659M 8572k 5273M 1022M| 87   1  11   0   0   1|  40k    0 
9979M 8572k 5273M  702M| 76   5  18   0   0   1|  44k    0 
9.83G 8580k 5273M  620M| 97   2   0   0   0   0|  28k  144k
9.91G 8580k 5273M  538M| 86   3  11   0   0   1|  44k    0 
9.91G 8580k 5273M  538M| 84   2  13   0   0   1|  32k  280k
9.91G 8580k 5273M  536M| 74   1  23   0   0   2|1008k    0 
9.98G 8580k 5273M  462M| 68   2  29   0   0   1|  56k    0 
10.1G 8588k 5273M  295M| 80   3  16   0   0   1| 288k   88k
10.2G 8588k 5273M  241M| 80   2  16   0   0   1| 448k    0 
10.3G 8588k 5273M  174M| 78   3  19   0   0   0|  52k    0 
10.4G 8204k 5167M  167M| 86   4  11   0   0   0| 356k 3172k
10.4G 8204k 5167M  166M| 83   2  14   0   0   1|  32k    0 
10.4G 8216k 5167M  166M| 85   2  13   0   0   0| 212k   40k
10.4G 8216k 5168M  162M| 79   1  18   0   0   2| 948k    0 
10.4G 8212k 5045M  240M| 79   4  17   0   0   1|  40k 4532k
10.5G 8212k 5022M  162M| 81   3  15   0   0   1| 988k 1592k
10.5G 8212k 4998M  164M| 78   2  20   0   0   1| 416k 1116k
10.7G 8212k 4875M  150M| 87   4   8   0   0   1| 140k 8364k
10.7G 8212k 4853M  173M| 82   2  15   0   0   0| 472k 2200k
10.7G 8208k 4780M  169M| 76   2  20   0   0   1|  92k 5956k
10.8G 8208k 4734M  166M| 84   3  13   0   0   1| 248k 2428k
10.8G 8208k 4734M  165M| 78   2  20   0   0   1| 312k    0 
10.8G 8212k 4636M  220M| 76   3  20   0   0   1|  68k 9700k
10.9G 8212k 4636M  181M| 60   1  37   0   0   1|  52k    0 
10.9G 8208k 4579M  166M| 52   1  46   0   0   1|  64k 4676k
10.9G 8208k 4579M  167M| 45   1  54   0   0   0|  76k    0 
10.9G 8208k 4579M  167M| 17   0  82   0   0   0|  24k    0 
10.9G 8216k 4579M  167M| 17   0  82   0   0   1|  60k   40k
11.0G 8948k 4580M  150M| 37   1  61   0   0   1| 182M 7408k
11.0G 8948k 4538M  165M| 35   1  64   0   0   0|  48M   28k
11.1G 8952k 4469M  155M| 37   2  59   0   0   1|  54M  564k
11.3G 4988k 4183M  227M| 63   5  31   0   0   1| 125M 2500k
11.4G 3948k 4126M  171M| 87   5   7   0   0   0| 190M  548k
11.5G 3808k 4032M  151M| 85   4  11   0   0   0| 209M  264k
11.5G 3676k 3984M  164M| 86   3  11   0   0   0| 200M  288k
11.6G 3408k 3954M  161M| 85   3  11   0   0   0| 196M  288k
11.6G 3280k 3912M  170M| 86   3  12   0   0   0| 192M  276k
11.7G 3288k 3858M  163M| 84   3  12   0   0   0| 204M  428k
11.7G 3168k 3816M  175M| 84   3  12   0   0   1| 197M 1820k
11.7G 3176k 3812M  155M| 86   2  12   0   0   0| 173M 1796k
11.8G 3168k 3720M  173M| 79   3  17   0   0   1| 178M 3592k
11.8G 2888k 3673M  163M| 83   3  13   0   0   1| 162M 4212k
12.0G 2884k 3534M  160M| 83   3  14   0   0   0| 145M 7424k
12.1G 2896k 3453M  162M| 87   3   9   0   0   1| 214M 8140k
12.1G 2896k 3438M  158M| 87   1  11   0   0   1| 155M 4200k
12.1G 2928k 3387M  180M| 87   3  10   0   0   0| 188M 9168k
12.2G 2928k 3268M  151M| 83   3  13   0   0   1| 192M 7304k
12.4G 2932k 3109M  161M| 83   4  12   0   0   0| 183M 1348k
12.4G 2828k 3070M  147M| 86   3  10   0   0   1| 211M  728k
12.5G 2672k 3049M  140M| 89   2   8   0   0   0| 190M 1064k
12.5G 2636k 3006M  142M| 87   3   9   0   0   0| 202M 1176k
12.5G 2636k 2978M  139M| 87   3  10   0   0   0| 201M 1500k
12.6G 2644k 2942M  140M| 87   3  10   0   0   0| 207M 1252k
12.6G 2644k 2896M  142M| 85   4  10   0   0   0| 217M 1316k
12.6G 2652k 2870M  136M| 87   3  10   0   0   0| 171M 6784k
12.7G 2492k 2804M  141M| 89   3   8   0   0   0| 205M 2992k
12.7G 2696k 2786M  135M| 85   2  12   0   0   1| 175M 3712k
12.9G 2304k 2612M  175M| 79   3  16   0   0   1| 160M   13M
12.9G 2220k 2563M  148M| 79   4  16   1   0   1| 193M 9300k
13.0G 2196k 2459M  181M| 81   4  14   0   0   1| 194M   21M
13.1G 2180k 2385M  153M| 84   3  12   0   0   1| 190M   14M
13.2G 2176k 2318M  175M| 85   3  11   0   0   0| 178M   18M
13.2G 2160k 2234M  166M| 78   3  18   0   0   0| 181M   17M
13.3G 2040k 2097M  232M| 83   4  12   0   0   1| 165M   32M
13.4G 2416k 2064M  174M| 84   4  11   1   0   0| 210M   18M
13.4G 2408k 2079M  148M| 85   3  12   0   0   0| 200M   13M
13.4G 2400k 2048M  179M| 85   3  11   0   0   0| 188M   30M
13.4G 2384k 2025M  169M| 85   4  11   0   0   0| 223M   28M
13.5G 2384k 2032M  153M| 85   2  12   0   0   0| 194M   22M
13.5G 2376k 2036M  149M| 83   3  13   0   0   1| 203M   28M
13.5G 2376k 2018M  148M| 85   3  12   0   0   0| 182M   28M
13.5G 2372k 1962M  153M| 81   4  15   0   0   1| 165M   37M
13.6G 2372k 1889M  148M| 80   3  16   0   0   0| 156M   43M
13.7G 2364k 1827M  149M| 86   4   9   0   0   1| 190M   46M
13.7G 2060k 1759M  150M| 85   5  10   0   0   0| 205M   61M
13.7G 2020k 1763M  151M| 85   3  11   0   0   0| 210M   33M
13.7G 1984k 1722M  171M| 88   3   9   0   0   0| 176M   36M
13.7G 1976k 1733M  150M| 87   2   9   1   0   1| 188M   21M
13.8G 1932k 1705M  152M| 77   2  14   5   0   1| 147M   51M
13.8G 1892k 1604M  185M| 69   3  25   2   0   1| 156M   19M
13.9G 1836k 1584M  166M| 70   2  26   0   0   1| 157M   27M
13.9G 1824k 1574M  156M| 65   2  30   1   0   2| 125M   22M
13.9G 1820k 1575M  162M| 53   2  43   0   0   2| 141M   32M
13.9G 1828k 1558M  168M| 56   1  40   1   0   1| 129M   35M
13.9G 1808k 1563M  165M| 55   1  42   0   0   1| 117M   25M
13.9G 1812k 1574M  148M| 41   1  57   0   0   0|  70M 8356k
13.9G 1952k 1551M  173M| 27   1  71   0   0   2|  48M   16M
13.9G 2088k 1559M  162M| 21   1  75   3   0   0|  42M 3428k
13.9G 2096k 1565M  156M| 21   0  78   0   0   0|  46M 5144k
13.9G 2088k 1557M  159M| 19   1  80   0   0   0|  42M   14M
13.9G 2084k 1538M  176M| 21   0  78   0   0   1|  34M   15M
13.9G 2228k 1517M  172M| 15   2  81   2   0   1| 125M 9564k
14.0G 2232k 1471M  149M| 81   2  16   1   0   1| 198M   18M
14.0G 2240k 1437M  158M| 72   1  26   0   0   1|  87M   16M
14.0G 2240k 1447M  149M| 26   1  72   0   0   1| 100M 9424k
14.0G 2240k 1440M  151M| 27   1  72   0   0   0| 102M   13M
14.0G 2228k 1436M  169M| 26   1  72   1   0   0|  99M   15M
14.0G 2228k 1444M  158M| 13   0  86   0   0   0|  18M    0 
14.0G 2236k 1444M  157M|  8   0  91   0   0   0| 500k   40k
14.0G 2236k 1444M  157M|  8   0  92   0   0   0|  76k    0 
14.0G 2236k 1444M  157M|  9   0  91   0   0   0| 168k    0 
14.0G 2236k 1444M  156M|  9   0  91   0   0   0|  96k    0 
14.0G 2236k 1444M  156M|  8   0  91   0   0   0| 192k    0 
14.1G 2188k 1337M  203M| 23   2  74   0   0   0| 102M   27M
14.1G 2184k 1389M  163M| 57   2  40   0   0   1| 241M   12M
14.1G 2180k 1393M  160M| 63   3  33   0   0   1| 290M   26M
14.2G 2128k 1279M  155M| 84   6   9   0   0   1| 357M   74M
14.2G 2128k 1275M  152M| 95   2   2   0   0   0| 174M   20M
14.2G 2136k 1294M  148M| 50   1  47   0   0   1| 173M   17M
14.2G 2136k 1297M  154M| 33   1  65   0   0   1| 110M   14M
14.2G 2136k 1305M  151M| 17   0  82   0   0   0|  58M 5580k
14.2G 2136k 1294M  171M| 17   0  82   0   0   1|  53M 9660k
14.2G 2136k 1310M  159M| 17   0  81   0   0   1|  53M 1768k
14.1G 2140k 1314M  157M| 17   0  82   1   0   0|  52M 8380k
14.1G 2152k 1328M  149M| 16   0  82   0   0   1|  48M   40k
14.1G 2152k 1310M  168M| 11   0  88   1   0   0|8540k 8488k
14.1G 2152k 1310M  167M|  8   0  91   0   0   0|  44k    0 
14.2G 2152k 1256M  152M| 11   1  88   0   0   0|  17M   15M
14.2G 2152k 1281M  150M| 50   1  47   0   0   1| 224M   21M
14.2G 2156k 1301M  151M| 50   1  47   0   0   1| 221M   20M
14.1G 2148k 1276M  203M| 51   2  47   0   0   0| 221M   30M
14.1G 2140k 1313M  176M| 55   2  41   1   0   2| 228M   15M
14.1G 2116k 1256M  244M| 65   3  30   0   0   1| 216M   20M
14.1G 2100k 1296M  222M| 72   4  22   0   0   2| 358M   11M
14.1G 1996k 1353M  173M| 75   3  22   0   0   1| 346M 7364k
14.1G 1992k 1355M  189M| 80   4  15   0   0   1| 366M   20M
14.1G 1992k 1412M  150M| 84   3  13   0   0   0| 417M   19M
14.0G 1996k 1429M  158M| 83   3  13   1   0   0| 401M   25M
14.0G 2004k 1445M  149M| 82   2  15   1   0   1| 334M 8440k
14.1G 2004k 1342M  215M| 76   4  19   0   0   1| 254M   16M
14.0G 1992k 1444M  167M| 67   2  29   0   0   1| 276M  908k
14.0G 1960k 1394M  221M| 75   5  19   0   0   1| 314M 6116k
14.0G 1960k 1470M  150M| 86   2  11   0   0   0| 415M 4556k
14.0G 1960k 1464M  167M| 85   3  12   0   0   0| 413M   12M
14.0G 1968k 1484M  154M| 84   3  12   0   0   0| 427M 7652k
14.0G 1968k 1441M  161M| 83   4  13   0   0   0| 376M   16M
14.0G 1964k 1441M  207M| 83   4  12   1   0   0| 405M 6808k
14.0G 1964k 1488M  166M| 84   3  12   0   0   0| 385M 4060k
14.0G 1960k 1465M  182M| 66   3  30   1   0   1| 236M 4476k
14.0G 1968k 1484M  166M| 56   3  40   0   0   1| 175M 1936k
14.0G 1968k 1478M  172M| 52   1  47   0   0   1|  53M  944k
14.0G 1968k 1499M  151M| 50   1  48   0   0   1|  42M    0 
14.0G 1968k 1488M  164M| 35   1  64   0   0   0|  42M  944k
14.0G 1968k 1489M  163M| 25   0  74   0   0   0|3004k    0 
14.0G 1976k 1503M  150M| 18   0  81   1   0   0|  14M   36k
14.0G 2024k 1475M  154M| 27   1  70   1   0   0| 188M 2812k
14.0G 2024k 1461M  169M| 51   1  47   0   0   1| 176M 2460k
14.0G 2024k 1446M  194M| 73   5  22   0   0   1| 299M   13M
14.0G 2024k 1497M  155M| 86   2  11   0   0   0| 372M   14M
14.0G 2032k 1516M  150M| 86   2  11   0   0   1| 340M   16M
14.0G 2032k 1501M  170M| 86   3  11   0   0   1| 358M 4248k
14.0G 2032k 1497M  176M| 87   2  11   0   0   0| 301M 2672k
14.0G 2036k 1519M  156M| 78   1  19   0   0   1| 254M 2396k
13.9G 2028k 1395M  287M| 76   4  19   0   0   1| 224M 6888k
13.9G 2048k 1511M  169M| 79   1  19   0   0   1| 233M   80k
14.0G 2060k 1455M  176M| 78   3  18   0   0   1| 276M 5080k
13.9G 2060k 1517M  165M| 79   3  16   0   0   1| 318M 1892k
13.9G 2056k 1537M  150M| 85   3  11   0   0   0| 322M 3764k
13.9G 2048k 1521M  170M| 85   2  13   0   0   1| 353M 6192k
13.9G 2052k 1538M  158M| 88   2  10   0   0   0| 332M 3336k
13.9G 2056k 1540M  158M| 87   2  10   0   0   1| 311M 4432k
13.9G 2060k 1543M  154M| 87   2  10   0   0   0| 324M 5584k
13.9G 2060k 1529M  168M| 79   3  18   0   0   1| 282M 1576k
13.9G 2060k 1530M  163M| 82   3  14   0   0   1| 276M 1256k
13.9G 2076k 1544M  149M| 81   2  16   0   0   0| 289M 1356k
13.9G 2076k 1495M  202M| 81   4  15   0   0   0| 272M 2912k
13.9G 2080k 1549M  150M| 86   2  11   0   0   1| 316M 3516k
13.9G 2084k 1554M  151M| 85   2  12   0   0   0| 343M 4628k
13.9G 2088k 1558M  151M| 87   2  10   0   0   1| 355M 6444k
13.9G 2096k 1567M  152M| 86   2  11   0   0   1| 338M 9296k
13.9G 2080k 1569M  158M| 86   2  11   0   0   0| 286M 9296k
13.9G 2088k 1521M  168M| 83   3  13   0   0   0| 331M   14M
13.9G 2088k 1579M  165M| 87   2  10   0   0   1| 317M 1552k
13.9G 2076k 1567M  172M| 87   2  10   1   0   0| 335M 5336k
13.9G 2084k 1587M  159M| 87   2  10   0   0   1| 286M 7148k
13.9G 2092k 1532M  222M| 73   2  23   0   0   1| 227M 8632k
13.9G 2212k 1590M  164M| 71   1  27   0   0   1| 265M 1248k
13.9G 2216k 1596M  159M| 64   1  33   0   0   2| 100M 1500k
13.9G 2216k 1606M  151M| 55   1  44   0   0   1|  58M 1456k
13.9G 2228k 1592M  161M| 53   1  46   0   0   1|  14M 1624k
